NPSN,Nama,Jenjang,Kecamatan,Kabupaten,Provinsi,URL,Pimpinan Yayasan,Operator Yayasan,Telepon Yayasan,Fax Yayasan,Email Yayasan,Kode Pos Yayasan,No Pendirian Yayasan,Tanggal Pendirian Yayasan,No Pengesahan PN LN Yayasan,No Pengesahan Menkumham Yayasan,Tanggal Pengesahan Menkumham Yayasan,Nama Yayasan,Kode Yayasan
20232416,SMKS AL BASYARIAH,SMK,Kec. Bojong Gede,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7517AA4F-7653-4332-AB70-0F9DBEA33256,H. ASMAT BASYAR,ENDANG HASBULLOH,02187982715,16320,smkalbasyariah@yahoo.co.id,16320,421.5/329/Kpts/Huk/2004,15 Oct 2004,,,,YPI AL-BASYARIAH,AL2188
20200616,SMP AMALIAH,SMP,Kec. Ciawi,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/70368214-2CF5-E011-B76E-D7711DB11416,"DR.H.M.EMNIS ANWAR, LC.MA",Muhtar Maulana,Belum Tersedia,16720,,16720,C-204 HT.03.01 TH1996,03 Jan 1996,,,,YAYASAN PSPIAI,AN8000
69969903,KB MUTIARA ILMU,KB,Kec. Sukakarya,Kab. Bekasi,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00E7BE53-8478-4C90-BC8A-9912E9AD3719,markasih,,Belum Tersedia,17640,,17640,05/01/2017,21 Nov 2017,,,2017-11-21,YAYASAN ALHAFIDZ SUKALAKSANA,AJ8046
69880803,SMP AL HUSNA PABUARAN,SMP,Kec. Bojong Gede,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2CC75006-451F-4EF5-BE71-31EAD8BA160D,"Drs. Abdul Kadir, MS",Muhammad Yunus Arrahman,-,16921,sdialhusna@yahoo.com,16921,-77/2/-01-2012,,,,,Yayasan Pendidikan Yasser Arsyil Arafat,AL2189
69972170,SD ISLAM AL - HUSNA PABUARAN,SD,Kec. Bojong Gede,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3E498B76-B2A1-4915-A4DE-750ACA45AABD,"Drs. Abdul Kadir, MS",Muhammad Yunus Arrahman,-,16921,sdialhusna@yahoo.com,16921,-77/2/-01-2012,,,,,Yayasan Pendidikan Yasser Arsyil Arafat,AL2189
20245430,SD IT ULUL ALBAB,SD,Kec. Tambun Selatan,Kab. Bekasi,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00EA3213-2CF5-E011-BFB9-834CEC488136,"Drs. AR Budi Wiyono, M.Pd",Ismail Hasan,02188360116,17510,yaululalbabku@gmail.com,17510,10,11 Nov 2006,C-HT.01.09.87,C-HT.01.09.87,2007-02-22,YAYASAN ULUL ALBAB AL-ISLAMIYAH,AX3419
69974724,TK NURUL ATHFAL,TK,Kec. Ciawi,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EBCA63B0-53DC-4EC7-B9A1-620A598EEE7E,Abudin S.Pd.i,,Belum Tersedia,16720,,16720,,09 Oct 2018,,,2018-10-09,Yayasan Nurul Athfal Banjarwaru,AN8001
20247302,SMP ISLAM NURUL HIDAYAH,SMP,Kec. Sukakarya,Kab. Bekasi,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8068AE14-2CF5-E011-9027-65CE9769563F,DAESIN,nuraeni,Belum Tersedia,17640,,17640,51,19 Sep 1996,,,,YPI AL HIDAYAH,AJ8047
No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,,Ir. Warasto,BIANCA AVIANIC SYLLA ARIESTA,-,17510,yayasanpendidikanastykanailah@gmail.com,17510,19,19 Dec 2016,AHU-0046735.AH.01.04,AHU-0046735.AH.01.04,2016-12-23,YAYASAN PENDIDIKAN ASTYKA NAILAH,AX3433
69868575,TK. ANANDA PRATAMA,TK,Kec. Bojong Gede,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B45A40D5-6A2D-4CC2-8B05-54F5D4C2FFDF,A. Asep Saefullah,DEO BAGAS PRATAMA,-,16320,chdewi7@gmail.com,16320,36/SK-IP/YGAP/III/1997,22 Mar 1997,,,,Gita Ananda Pratama,AL2190
69868988,KB NURUL IMAN,KB,Kec. Ciawi,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0B201E3-6189-4531-A2C2-DDCAE165E8E6,"SICHABUDIN, SE",,-,16720,sichab.robbani@gmail.com,16720,,22 Sep 2016,,,2016-09-22,LENTERA INSAN PERSADA,AN8002
69869872,POS PAUD NURUL HIDAYAH,SPS,Kec. Ciawi,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/44D605BB-0C5B-4545-B693-F0D2563D3490,"SICHABUDIN, SE",,-,16720,sichab.robbani@gmail.com,16720,,22 Sep 2016,,,2016-09-22,LENTERA INSAN PERSADA,AN8002
69944328,PAUD AS-SALAMAH,KB,Kec. Ciawi,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FC6B3D64-53BE-4D55-AAD8-79315DC459E3,"SICHABUDIN, SE",,-,16720,sichab.robbani@gmail.com,16720,,22 Sep 2016,,,2016-09-22,LENTERA INSAN PERSADA,AN8002
20271926,SMP TERPADU RIYADUL HIKMAH,SMP,Kec. Sukakarya,Kab. Bekasi,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A099FA57-FA31-E211-87FC-55D6484AED9E,Ahmad Sanusi,,Belum Tersedia,17630,smpt_riyadulhikmah@yahoo.co.id,17630,11,12 Sep 2005,,,,Riyadul Hikmah,AJ8048
No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,,"IWAN SETIAWAN, SE",,Belum Tersedia,,,,01,27 Sep 2006,,,,YAYASAN PENDIDIKAN KARYA BHAKTI ( KANGBONG ),AL2191
69868998,KB QOLBUN SALIM,KB,Kec. Ciawi,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D8E873C1-60C6-402D-8DB4-9DE45136FF88,H. NURUL HUDA,,-,16720,,16720,,27 Aug 2016,,,2016-08-27,QOLBUN SALIM LIL INSANI,AN8003
20269716,TK ISLAM QOLBUS SALIM,TK,Kec. Tambun Selatan,Kab. Bekasi,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/521EEF4C-0BA3-4C16-8AA0-67F7CB546331,SULAEMAN FADIL,Siti Muslimah Sulaeman,02189529555,17518,saidahrosidah@gmail.com,17518,02,29 Oct 2015,AHU-0019935.AH.01.04,AHU-0019935.AH.01.04,2015-10-30,YAYASAN PENDIDIKAN ISLAM QOLBUSSALIM,AX3458
No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,,Marta Wijaya,AMALIAH DARMAWATI,-,17640,paudmekarmurni@gmail.com,17640,42,20 Apr 2016,AHU-0021860.AH.01.04/2016,AHU-00271.AH.02.01/2014,2014-02-12,Yayasan Pendidikan Islam Karomah Al-Amin,AJ8049
20254275,SMKS KUSUMA BANGSA YASTIA,SMK,Kec. Ciawi,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A24CD7C2-3D6F-4CDA-85EE-E96698732394,"H. Asep Taufiqurohman, SH","MUHAMAD HAKIM KARIM APRIANDI, SE",Belum Tersedia,16720,,16720,02,09 Aug 2012,,,,Yayasan Tarbiyatul Islamiyah Adda'wah,AN8004
69869404,KB SBB NURUL HUDA,KB,Kec. Bojong Gede,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2DE54C12-E9AD-44F3-848E-ED148FBB95A3,Trio Dedy Purnomojati,,-,16920,paudsbbnurulhuda@gmal.com,16920,Ditetapkan tanggal 9 Mei 2016,09 May 2016,AHU-0023847.AH.01.04,Ditetapkan tanggal 9 Mei 2016,2016-05-09,Suryaningrum,AL2192
60725230,SMPS CITRA KARYA,SMP,Kec. Sukakarya,Kab. Bekasi,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/971FC8F6-79E8-47D3-9823-38EDAFEEAA32,JAKARIA,RADITIA ZADITSA SUKARDI,-,17646,kusnadicitrakarya@gmail.com,17646,,24 Sep 2014,,,2014-09-24,BANI MISNAN,AJ8050
69868991,KB ROSELLA,KB,Kec. Ciawi,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A9A12103-A6E6-4305-96B7-95869675E2F1,CECE SUPRIADI,Juwita Kartika ,-,16720,,16720,AHU-0038388.AH.01.04.TAHUN 2016,02 Apr 2018,,,2014-07-10,YAYASAN NURUL HIKMAH AL ZAELANI,AN8005
69869876,POS PAUD KENANGA,SPS,Kec. Ciawi,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D40CB10A-31E3-444B-B94A-AD74EFAF4636,CECE SUPRIADI,Juwita Kartika ,-,16720,,16720,AHU-0038388.AH.01.04.TAHUN 2016,02 Apr 2018,,,2014-07-10,YAYASAN NURUL HIKMAH AL ZAELANI,AN8005
69918422,PAUD MANDIRI,KB,Kec. Ciawi,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DA9B1D98-4A1A-4404-9C6D-4DC36D8938CB,CECE SUPRIADI,Juwita Kartika ,-,16720,,16720,AHU-0038388.AH.01.04.TAHUN 2016,02 Apr 2018,,,2014-07-10,YAYASAN NURUL HIKMAH AL ZAELANI,AN8005
69944073,PAUD LESTARI 02,KB,Kec. Ciawi,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5545CA75-9EBA-457F-B4A2-630AD272CF74,CECE SUPRIADI,Juwita Kartika ,-,16720,,16720,AHU-0038388.AH.01.04.TAHUN 2016,02 Apr 2018,,,2014-07-10,YAYASAN NURUL HIKMAH AL ZAELANI,AN8005
69945140,PAUD SEDAP MALAM,KB,Kec. Ciawi,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5DF1AA31-B40D-4BB2-8DA2-D458B60EDB8C,CECE SUPRIADI,Juwita Kartika ,-,16720,,16720,AHU-0038388.AH.01.04.TAHUN 2016,02 Apr 2018,,,2014-07-10,YAYASAN NURUL HIKMAH AL ZAELANI,AN8005
69957138,PAUD PANDANSARI,KB,Kec. Ciawi,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3EEF9614-EF5C-4A6E-A77B-EAB42F958AF6,CECE SUPRIADI,Juwita Kartika ,-,16720,,16720,AHU-0038388.AH.01.04.TAHUN 2016,02 Apr 2018,,,2014-07-10,YAYASAN NURUL HIKMAH AL ZAELANI,AN8005
69825623,TKIT AL-AMANAH,TK,Kec. Tambun Selatan,Kab. Bekasi,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DCCFF056-014E-4F14-9269-B5D83F49701C,Dra. Ismi Wulan,MUHAMMAD MISHBAH AULIA,-,17510,yunisbharina@gmail.com,17510,321,10 Feb 2021,AHU-0004632.AH.01.04,AHU-0004632.AH.01.04,2021-02-12,YAYASAN AMANAH NUH MARWIYAH,AX3473
69870068,POS PAUD FLAMBOYAN,SPS,Kec. Bojong Gede,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DABDE4EE-06C0-48FD-8C18-D115BFFC22D7,TITI NUGRAHANI,Sindi Susilawati,Belum Tersedia,16920,,16920,AHU-0017830.AH.01.12,20 Oct 2015,AHU-0017830.AH.01.04,,2016-08-25,YPI GRAHA AL-LATHIF,AL2193
20232497,SMKS WISATA SATRIA 2,SMK,Kec. Ciawi,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AD70EBC8-2D54-4043-B799-388587FF2D71,ITYE ELYA,,02512130440,16720,wisatasatria.2@gmail.com,16720,3038,14 Jun 2014,,,,YAYASAN WISATA SATRIA,AN8006
69830647,SMPS IT AL-FATHONIYAH,SMP,Kec. Sukakarya,Kab. Bekasi,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2C2DE788-CD6D-4934-A70B-DE7F9A47A97B,Mochammad syamsuri,,02128749653,17641,0,17641,1,25 May 2014,7947.AHA.01.04.2013,AHU.7947.AHA.01.04.2013,2013-12-10,AL-FATHONIYAH BEKASI,AJ8051
No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,,"Hj. Istiqomah, M.Pd",,-,17510,tkitbalqiscendikia@gmail.com,17510,02,01 Mar 2019,AHU-AH.01.06-0007530,AHU-AH.01.06-0007530,2019-03-04,YAYASAN BAQIS ULHAQ RANCAGE,AX3502
69968521,KB NURUL HIKMAH,KB,Kec. Ciawigebang,Kab. Kuningan,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7A4026CA-437E-416F-A912-03BD875F724A,AHMAD HUSEN,,Belum Tersedia,,,,,22 Oct 2017,,,2017-10-22,NURUL HIKMAH,AN8007
No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,,KIMAT,,-,17640,,17640,22 TAHUN 2010,26 Feb 2017,,,2017-02-26,MIFTA HUSY-SYAFA'AH WAL-KAROMAH,AJ8052
69869403,KB IBNU AQIL,KB,Kec. Bojong Gede,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/112DE4E2-B5CC-4D6A-9607-0E36E0279AFB,M BASORI,,-,16920,,16920,AHU-0027015.AH.01.04.TAHUN 2016,09 Jun 2016,AHU-0028606.AH.01.12.,01.04 TAHUN 2016,2016-12-01,YAYASAN RAUDLOTUL FALAH BOJONGGEDE,AL2195
69877904,SMK 98 CIAWI,SMK,Kec. Ciawi,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C937AF32-AD2C-48DA-BACE-F783BBE71265,H.Adang,Sulton Zaenal Abidin,02518249740,16760,,16760,10,29 Sep 1993,W.8.DH.94 PR C.110 1993,2021/1993,1993-11-01,Yayasan Alfakhriyah Baitul Khoer,AN8008
69883503,SD PLUS BAITUSSURUR,SD,Kec. Ciawi,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/31B63BF4-64F2-4FAA-9944-1060486B34AD,H.Adang,Sulton Zaenal Abidin,02518249740,16760,,16760,10,29 Sep 1993,W.8.DH.94 PR C.110 1993,2021/1993,1993-11-01,Yayasan Alfakhriyah Baitul Khoer,AN8008
No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,,"H. AHMAD FIRMANSYAH, LC ",,-,17510,yayasanghifari657@gmail.com,17510,07,15 Aug 2016,AHU-0032292.AH.01.04,AHU-0032292.AH.01.04,2016-08-16,YAYASAN ISLAM GHIFARI AL-HUSAIMI,AX3673
69762715,SMKS INDUSTRI INDOKREATIVA,SMK,Kec. Sukakarya,Kab. Bekasi,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/09A740C3-B955-4F99-AFD9-0E9B9C696A7F,"H. Royani, S.Th.I, MA","AAN WIDIYAWATI, S.Pd.I",-,17646,smk.industriindokreativa@yahoo.com,17646,10,10 Oct 2010,,,,Bulan Purnama Bekasi,AJ8053
20258114,SD AL BASYARIAH,SD,Kec. Bojong Gede,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/30332013-2CF5-E011-B9DA-E72E67C3E4A3,H. ASMAT BASYAR,Septian Prasetia,Belum Tersedia,,,,c-590.HT.01.02.TH.2004,03 Sep 2004,,,,YAYASAN AL-BASYARIAH,AM7643
20256697,TK AMALIAH,TK,Kec. Ciawi,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/34D04338-90F0-4B70-8D01-8D652D10FE43,"Dr. Hj. R. Siti Pupu Fauziah, M.Pd.I.",Dede Wahyudi,Belum Tersedia,16720,pgtkamaliah@yahoo.com,16720,2.-,10 Jun 1983,,,2015-10-29,Pusat Studi Pengembangan Islam Amaliyah Indonesia,AN8009
69826252,KB NURUSSA ADAH,KB,Kec. Sukakarya,Kab. Bekasi,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D3F8A2CB-3D6E-4143-A92C-AEE8B8462ED7,"H.DAESIN,S.Pd",SAPWAN KURNIAWAN,-,17643,syarifudinkbr@yahoo.co.id,17643,AHU-0022736.AH.01.04.2015,19 Sep 1999,,,,AL-HIDAYAH SUKAMAKMUR,AJ8054
20271605,TK IT AN-NAJAH,TK,Kec. Tambun Selatan,Kab. Bekasi,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D5E8DDE4-9795-4DCE-9392-772A700FCB8F,"YOVI CANDRA, S.Kom, M.M",NOVIA SARITA,-,17510,yovi2510@gmail.com,17510,12,15 Aug 2016,AHU-0033022.AH.01.04,AHU-0033022.AH.01.04,2016-08-22,YAYASAN TARUNA ISLAM INDONESIA AN-NAJAH,AX3674
69949093,PAUD AJI KARIMA NUSANTARA,KB,Kec. Bojong Gede,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/810FB5AA-CCEE-4B0B-9667-F4153F6CE1D3,"WASPADA, S.Ag, MM",,0251 8553555,16320,ajikarima.nusantara@gmail.com,16320,4,27 Dec 2013,,,2013-12-27,AJI KARIMA NUSANTARA,AM7644
69808962,KB NURHIDAYAH,KB,Kec. Sukakarya,Kab. Bekasi,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/344AB644-E6CD-4A87-B6B9-D85B44A68A2D,mulyani yuan sari,,-,17646,nurhidayahmm@gmail.com,17646,,27 Mar 2011,,,2016-10-03,nurhidayah,AJ8055
20232313,SMAS AMALIAH,SMA,Kec. Ciawi,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/85CBDEB7-565E-45C1-B017-985CC883944A,"Dr. H.M. Emnis Anwar, Lc., MA.",Risfan Novrian,(0251) 8244414,16720,info@perguruanamaliah.com,16720,02,03 Jun 1983,,,,YAYSAN PUSAT STUDI PENGEMBANGAN ISLAM AMALIYAH INDONESIA,AN8010
20270996,SMKS AMALIAH 1,SMK,Kec. Ciawi,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/91010E59-A0DA-4D91-B2C7-6A546E6FC9A1,"Dr. H.M. Emnis Anwar, Lc., MA.",Risfan Novrian,(0251) 8244414,16720,info@perguruanamaliah.com,16720,02,03 Jun 1983,,,,YAYSAN PUSAT STUDI PENGEMBANGAN ISLAM AMALIYAH INDONESIA,AN8010
69946520,PAUD MUTIARA BUNDA,KB,Kec. Bojong Gede,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D815C1E3-3420-49E2-B343-C6A3108421EE,Endang Nanang,Deni Setiawan,-,16320,,16320,AHU-0010768.50.80.2014,17 Dec 2014,,,2016-08-27,Yayasan Mutiara Hati Indonesia,AM7645
No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,,MUHAMMAD BILLY PRAWIRO,,-,17510,billypraworoo@gmail.com,17510,8,20 Jan 2017,AHU-0001658.AH.01.03,AHU-0001658.AH.01.03,2017-01-26,YAYASAN PENDIDIKAN ISLAM ARPIAH BEKASI,AX3676
69868989,KB MENTARI,KB,Kec. Ciawi,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9C20CA50-4872-4676-B784-38AE61F63AEE,MACHMUD YASIN,,Belum Tersedia,16760,,16760,AHU-6491.AH.01.04 TH 2013,13 Oct 2014,,,2016-08-24,NAJIYYA NURUL AKBAR,AN8011
No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,,Zulraidah,,Belum Tersedia,,,,06,03 Dec 2010,,,,SD Swasta Pertiwi Sabang,AJ8056
No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,,"Adang Sukardi, S.Pd.I",EUIS SOLIHAT,02188328132,17510,adangsukardi85@gmail.com,17510,02,15 Jun 2016,AHU-0028201.AH.01.04,AHU-0028201.AH.01.04,2016-06-23,YAYASAN PENDIDIKAN ISLAM JANNATUL AMAL,AX3677
No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,,H. ARSIDIH,yusnia,Belum Tersedia,16920,,16920,01,03 Nov 2015,,,2017-11-03,Yayasan Pendidikan Arofatul Ulum,AM7646
69808874,KB NURUL KHALIZA,KB,Kec. Sukatani,Kab. Bekasi,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B7C85A6B-13A7-4E5E-997D-F72599208E65,MURYADI,,-,,gemilangbinabakti@yahoo.com,,32,30 Dec 2015,0,0,2015-12-30,YAYASAN BINTANG GEMI;LANG,AJ8057
69869388,KB BABUL JANNAH,KB,Kec. Bojong Gede,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FB06D547-A7E3-443E-B60C-168B10C4B3AE,H.Fauji Djarnuji Ramlih,MOHAMMAD ZAINURI,Belum Tersedia,16320,,16320,001,20 Sep 1995,,,1996-09-06,Babul Jannah,AM7647
No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,,"Muhamad Nur Mahfudin, S.Si",,-,17515,mn.mahfudin@gmail.com,17515,6,24 Jan 2020,AHU-0001772.AH.01.04,AHU-0001772.AH.01.04,2020-01-27,YAYASAN NURUR ROHMAH BEKASI,AX3833
20201346,SD AMALIAH,SD,Kec. Ciawi,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F0772113-2CF5-E011-87B7-0DF30D58C676,"Dr. Ernis Anwar, Lc., MA.",Ujang Syamsudin,Belum Tersedia,16720,,16720,02/VI/1983,03 Jun 1983,,,,YAYASAN PUSAT STUDI PENGEMBANGAN ISLAM AMALIYAH INDONESIA,AN8012
20268242,SMKS AMALIAH 2,SMK,Kec. Ciawi,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BA744183-82CC-4697-ABD3-610CF2CB5250,"Dr. Ernis Anwar, Lc., MA.",Ujang Syamsudin,Belum Tersedia,16720,,16720,02/VI/1983,03 Jun 1983,,,,YAYASAN PUSAT STUDI PENGEMBANGAN ISLAM AMALIYAH INDONESIA,AN8012
69973330,KB TELADAN UWAIS AL QARNI,KB,Kec. Bojong Gede,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CA958E98-A5F1-4EB9-A941-8000792CF40A,Mey Fitriani,Harun Arsyad Baharuddin,-,16320,paudteladan2017@gmail.com,16320,01,08 Feb 2017,AHU-0002980.AH.01.04.Tahun2017,AHU-0003526.AH.01.12.Tahun 2017,2017-02-14,Teladan Uwais Al-Qarni,AM7648
69938605,SMP YAPPENDA,SMP,Kec. Sukakarya,Kab. Bekasi,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CC6C4FEE-0DA3-47D4-9913-0984A2677FC8,H.Marlis,HANAPI,-,17641,smpyb2019@gmail.com,17641,503,15 Mar 2015,04,AHU-AHA.01.06-0015214,2019-09-10,YAYASAN PENDIDIKAN PENGAJARAN DEWASA,AJ8058
No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,,"Drs. H. RUMSAS ADRIFIN, MM",,-,17515,dedehjubaedah1997@gmail.com,17515,222,11 Feb 2013,AHU-357.AH.01.04.TAHUN 2014,AHU-357.AH.01.04.TAHUN 2014,2014-01-13,YAYASAN PERSATUAN MASJID RAYA JATIMULYA,AX4001
69967879,KB BAITUL KHOIR ZUM,KB,Kec. Ciawi,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2943C9FA-A760-49EE-8171-8BB42A42AD99,"HARIYADI,SH.MH",,-,16720,,16720,AHU-001,27 Oct 2016,,,2016-10-27,YAYASAN BAITULKHOERZUM,AN8013
No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,,"Kimat, S.Pd.I",,Belum Tersedia,17640,,17640,22,30 Apr 2010,,,,Miftahussyafa'ah wal Karomah,AJ8059
20253668,SD ARROFIIYAH,SD,Kec. Ciawi,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0942113-2CF5-E011-AF34-115E3FA67107,DRS. SUDRAJAT,M. Zein Ramadhan Rifai,02518247938,16720,sdarrofiiyah@yahoo.co.id,16720,2,29 Jul 2004,C-948.HT.01.02 TH 2014,,2004-12-06,YAYASAN IBNU ARROFI'IYAH,AN8014
69869415,KB AL-MUSTAQIM,KB,Kec. Bojong Gede,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0CB4288C-879D-42CE-84C9-8DF272B1EAE3,ASMAWI,,-,16320,,16320,0013094,03 Mar 2016,,,2016-10-06,yayasan pendidikan islam nusantara pabuaran,AM7649
70002520,TK PLUS AL-UKHUWWAH,TK,Kec. Tambun Selatan,Kab. Bekasi,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/553249B1-88A7-43FA-B1C1-E4E558102541,H. SUGENG,ENJANG NURSOLEH,-,17510,yayasan.alukhuwwah2020@gmail.com,17510,1,02 May 2017,AHU-AH.01.06-0004531,AHU-AH.01.06-0004531,2017-05-04,YAYASAN AL UKHUWAH MANGUNJAYA II,AX4214
69912770,SDT AL MUJTAHIDIN,SD,Kec. Bojong Gede,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9F103331-05E5-4A4D-959A-615A5A6C45A9,"H.AHMAD ZEIN, Lc",,Belum Tersedia,16320,,16320,,03 Nov 2015,,,2015-11-03,Yayasan pendidikan Islam Al Mujtahidin,AM7650
69826387,TK An-Nur,TK,Kec. Sukakarya,Kab. Bekasi,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/52CBDE86-3BB8-4E57-B4A2-2A1A046B2577,"Adumyati, S.Pd.I",,-,17642,tkannursukajadi@gmail.com,17642,422/1053/SK TK/2006,27 Dec 2006,AHU-0024362.AH.01.04.Tahun 201,5 tahun 2015,2015-11-19,NURUL FALAH SUKAKARYA BEKASI,AJ8060
69868598,uswatun hasanah,TK,Kec. Bojong Gede,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6495A842-C2A4-4600-986E-D1B4635E68DB,"Irvan Salahudin, ST, MM","SYEKHUDIN, S.Ag",021-87987506,16320,uswatunhasanahatsiri@yahoo.com,16320,02,01 Mar 2000,14,14,2016-01-11,Yayasan Uswatun Hasanah,AM7651
