NPSN,Nama,Jenjang,Kecamatan,Kabupaten,Provinsi,URL,Pimpinan Yayasan,Operator Yayasan,Telepon Yayasan,Fax Yayasan,Email Yayasan,Kode Pos Yayasan,No Pendirian Yayasan,Tanggal Pendirian Yayasan,No Pengesahan PN LN Yayasan,No Pengesahan Menkumham Yayasan,Tanggal Pengesahan Menkumham Yayasan,Nama Yayasan,Kode Yayasan
69769144,KB AN-NAJAH,KB,Kec. Mauk,Kab. Tangerang,Prov. Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AE42C94B-7D4D-487C-8FA1-2E082A7A97F1,Nur'asad Ali Al-Malik,Achmad Noor Rachman,-,15530,yasnimamauk@gmail.com,15530,14,02 Sep 2016,00-12-1204/060/IV/2016,AHU-0046844.AH.01.04,2016-09-02,Yayasan Bani Malik Mauk,AC9769
69769705,TK ISLAM NURUNNAJAH,TK,Kec. Mauk,Kab. Tangerang,Prov. Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7376C367-B2BE-42C9-8FDD-99C42A5FABF8,Nur'asad Ali Al-Malik,Achmad Noor Rachman,-,15530,yasnimamauk@gmail.com,15530,14,02 Sep 2016,00-12-1204/060/IV/2016,AHU-0046844.AH.01.04,2016-09-02,Yayasan Bani Malik Mauk,AC9769
70035913,KB ISLAM BUNDA,KB,Kec. Mauk,Kab. Tangerang,Prov. Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/58D78107-D2DF-441B-B367-AE0D8DFD9EE3,Nur'asad Ali Al-Malik,Achmad Noor Rachman,-,15530,yasnimamauk@gmail.com,15530,14,02 Sep 2016,00-12-1204/060/IV/2016,AHU-0046844.AH.01.04,2016-09-02,Yayasan Bani Malik Mauk,AC9769
69828056,BKB BINA BALITA,SPS,Kec. Petir,Kab. Serang,Prov. Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0C378C5E-201A-4933-A740-5E7D7B3B5F9C,0,,0,42172,0,42172,0,13 Mar 2006,0,0,2006-03-13,PAUD BINA BALITA,AG1713
20616427,TK ISLAM AL MUMTAZ,TK,Kec. Jayanti,Kab. Tangerang,Prov. Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/633732AB-577D-4D90-B190-1A844035C92D,SOLIHIN,,Belum Tersedia,15610,,15610,020/YP.AR.ROHMAN/2010,09 Jun 2009,,,2015-10-01,YP AR-ROHMAN,AH8861
69769105,KB AL MUMTAZ,KB,Kec. Jayanti,Kab. Tangerang,Prov. Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EEF42D8A-E4D4-4DCF-A0AC-E4BD68FE69CA,SOLIHIN,,Belum Tersedia,15610,,15610,020/YP.AR.ROHMAN/2010,09 Jun 2009,,,2015-10-01,YP AR-ROHMAN,AH8861
69930663,KB BIDAYAH,KB,Kec. Mauk,Kab. Tangerang,Prov. Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FB417458-6F44-43D5-BAF5-F34B2DC4261D,Mirni,,-,15530,,15530,001/SK-YBH/VII/2015,01 Sep 2015,-,-,,Bidiyatul Hidayah,AC9770
69902976,BINTANG TERANG,KB,Kec. Cikupa,Kab. Tangerang,Prov. Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BF1EA41F-AD9A-4239-A721-A00D87C8C09C,Djuni Antono,,-,15710,paudbintangterang@gmail.com,15710,89,28 Jan 2013,,,,NUR AULIYA,AM6248
69827908,KOBER MANBAUL HIKMAT,KB,Kec. Petir,Kab. Serang,Prov. Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BE26719A-D207-4B71-B895-EAD1F0C520DD,Drs. HARUN AR RASYID,"MUHAMAD ROJI, S.Pd.I",-,42172,manbaulhikmat@gmail.com,42172,5165/1993,15 Jul 1993,,0,2009-01-01,MANBAUL HIKMAT,AG1714
69769140,KB AL IKHLAS,KB,Kec. Mauk,Kab. Tangerang,Prov. Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1942906D-8793-4CE4-965A-CD610999F68B,"AGUS SAHID, S.Pd.I",,Belum Tersedia,15530,agus_sahid@yahoo.com,15530,001/B/YMT/PAUD-AI/I/2010,05 Jan 2010,,,,AL IKHLAS,AC9771
20614311,SDS MIFTAHUSSALAM,SD,Kec. Jayanti,Kab. Tangerang,Prov. Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2036F656-749E-E111-86D0-4D1EEE591C99,H. JANAFI,M. EKA WAHYUDIN,Belum Tersedia,,,,,,,,,MIFTAHUSSALAM,AH8862
69950716,SMA MIFTAHUSSALAM,SMA,Kec. Jayanti,Kab. Tangerang,Prov. Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5B0529E9-3C3B-4A6E-B3E7-56B00A99975A,H. JANAFI,M. EKA WAHYUDIN,Belum Tersedia,,,,,,,,,MIFTAHUSSALAM,AH8862
No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,,H. Abdul Murad,,Belum Tersedia,15710,nurattawa@yahoo.co.id,15710,106,07 Jan 2008,,AHU-0017710.AH.01.04 Tahun 2016,2016-03-29,Nur Attaqwa,AM6249
69827871,KOBER AL-HIDAYAH,KB,Kec. Petir,Kab. Serang,Prov. Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/42175489-F6B9-47A2-997A-910370CC1715,ADE NURHAKI,,-,42172,yacm2014@gmail.com,42172,04,10 Feb 2014,AHU-177.AH.01.04.Tahun 2014,19/II/NOT/2014,2014-02-20,AL-HIDAYAH CIJERUK MASJID,AG1715
69905009,PAUD DAROJATUL MUNAWAROH,KB,Kec. Jayanti,Kab. Tangerang,Prov. Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5B48E15D-C754-4313-97D2-94EC706F63C1,munawaroh,,Belum Tersedia,15610,,15610,ahu.10918,09 Oct 2015,,,2015-10-09,darojatul munawaroh,AH8863
No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,,HENDRA MUNANDAR,,02159404709,15710,eris_nrhyt@yahoo.com,15710,,30 Aug 2016,,,2016-08-30,LASKAR SEMUT INDONESIA,AM6250
69801865,AR-RAHMAN,KB,Kec. Mauk,Kab. Tangerang,Prov. Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1115C65C-BCA3-4237-A71B-C802670F8275,Drs.H.Abdul Mufakhir.MM,,-,15530,,15530,AHU-2821.AH.01.04.Tahun.2009,05 May 2012,,,2017-03-13,ABU NASR AL - BIRUNI,AC9773
69889509,KB AL-FATH,KB,Kec. Petir,Kab. Serang,Prov. Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0E3AA82E-AED1-41E1-B3A3-CB96055EFBEE,Abdul Fatah,,Belum Tersedia,42172,,42172,03,18 Apr 2019,,,,Yayasan Alfath Talun,AG1716
69950964,SMK ASSALAM JAYANTI,SMK,Kec. Jayanti,Kab. Tangerang,Prov. Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2E3E57B5-CF6F-409B-8B31-2E047CB840A4,H. ACHMAD MAHMUD,RIKI HIDAYAT,Belum Tersedia,15610,dedisumardi38@yahoo.com,15610,13/YP-AS/VII/2014,20 Jul 2014,,,,YAYASAN PENDIDIKAN ASSALAM,AH8864
20615425,TK AL IKHLAS,TK,Kec. Cikupa,Kab. Tangerang,Prov. Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/221908B5-69DC-4D9E-8320-C24741ADEEDC,H. Sumarli,,-,15710,ypialiklas8@gmail.com,15710,333,30 Aug 2016,,,2016-08-30,Yayasan Pendidikan Islam Al-Ikhlas,AM6251
69896850,KB ASYIFA,KB,Kec. Mauk,Kab. Tangerang,Prov. Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F3676DCE-B8BC-4EA7-AB2B-ED3E86F6ECE0,Abdul Somad,,-,15530,-,15530,001/SK-YAFS/SSK/VII/2016,18 Jul 2016,-,-,2016-09-14,Yayasan Al-Fat Sasak,AC9775
69974223,KB PAUD NURUL HUDA,KB,Kec. Petir,Kab. Serang,Prov. Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8BC8CD0C-9982-4703-9960-2472B448D984,AANG,,-,42172,Ekapidayasari87@gmail.com,42172,11,29 May 2017,,,2018-04-16,TARBIATUL NURUL HUDA,AG1717
69904973,PAUD AL HIKMAH,KB,Kec. Jayanti,Kab. Tangerang,Prov. Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/87C8C425-E8CF-470A-BE21-14D9BE6CF406,HERYANI,,Belum Tersedia,15610,,15610,01/SK/VII/2013,11 Oct 2015,,,2015-10-11,AL HIKMAH,AH8865
20613492,SKH SYAHIDA HARAPAN BUNDA,SLB,Kec. Cikupa,Kab. Tangerang,Prov. Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/203FF858-31F5-E011-B586-9D9B03F0B242,Drs. H. TAJUDDIN.M,"ZULKURNIAWAN, S.Pd",021 5961819,15710,skhsyahida@yahoo.com,15710,5,26 Jan 2016,5016012936105730,0005465.AH.01.04.Tahun 2016,2016-01-30,YAYASAN PENDIDIKAN SYAHIDA,AM6252
20613493,SD IT SMART SYAHIDA,SD,Kec. Cikupa,Kab. Tangerang,Prov. Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5069FA56-31F5-E011-9D4B-B1E3A99620AF,Drs. H. TAJUDDIN.M,"ZULKURNIAWAN, S.Pd",021 5961819,15710,skhsyahida@yahoo.com,15710,5,26 Jan 2016,5016012936105730,0005465.AH.01.04.Tahun 2016,2016-01-30,YAYASAN PENDIDIKAN SYAHIDA,AM6252
20615405,TK SYAHIDA,TK,Kec. Cikupa,Kab. Tangerang,Prov. Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3F14686B-6412-4DE2-8250-851D905A9E83,Drs. H. TAJUDDIN.M,"ZULKURNIAWAN, S.Pd",021 5961819,15710,skhsyahida@yahoo.com,15710,5,26 Jan 2016,5016012936105730,0005465.AH.01.04.Tahun 2016,2016-01-30,YAYASAN PENDIDIKAN SYAHIDA,AM6252
69764516,SMPS SMART SYAHIDA,SMP,Kec. Cikupa,Kab. Tangerang,Prov. Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8E5CD36B-DB96-41C0-AC11-5F69843FCAD4,Drs. H. TAJUDDIN.M,"ZULKURNIAWAN, S.Pd",021 5961819,15710,skhsyahida@yahoo.com,15710,5,26 Jan 2016,5016012936105730,0005465.AH.01.04.Tahun 2016,2016-01-30,YAYASAN PENDIDIKAN SYAHIDA,AM6252
69984685,SMA IT Smart Syahida,SMA,Kec. Cikupa,Kab. Tangerang,Prov. Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9565EA18-15A5-462F-94BC-D83ADDE2C532,Drs. H. TAJUDDIN.M,"ZULKURNIAWAN, S.Pd",021 5961819,15710,skhsyahida@yahoo.com,15710,5,26 Jan 2016,5016012936105730,0005465.AH.01.04.Tahun 2016,2016-01-30,YAYASAN PENDIDIKAN SYAHIDA,AM6252
69828251,BKB KEMAS CHENDRAWASIH,SPS,Kec. Petir,Kab. Serang,Prov. Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E748F79E-DE15-42BB-A4E8-A928D612A789,"ILAH NURLAILAH, S.Pd",,-,42172,bkbkemas_chendrawasih@yahoo.co.id,42172,421.9/Kep-32/II/2015,17 Jul 2008,,,2016-08-15,BKB KEMAS CHENDRAWASIH,AG1718
69769141,KB AL MUBAROK,KB,Kec. Mauk,Kab. Tangerang,Prov. Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9B4BC490-80C4-437D-81DE-50472B709B5F,SAEPUDIN,,-,15530,paudalbarokah4@gmail.com,15530,183,26 Nov 2012,183 26 NOP 2012,AHU-978.AH.01.04/2013,2013-04-01,ADEN TRISAKTI,AC9776
69801820,AL-BAROKAH,KB,Kec. Mauk,Kab. Tangerang,Prov. Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D9D7678C-9AB8-4388-B0B1-4FF8B92FB89F,SAEPUDIN,,-,15530,paudalbarokah4@gmail.com,15530,183,26 Nov 2012,183 26 NOP 2012,AHU-978.AH.01.04/2013,2013-04-01,ADEN TRISAKTI,AC9776
20603271,SMKS AL HASANAH JAYANTI,SMK,Kec. Jayanti,Kab. Tangerang,Prov. Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C5649DD0-2C84-48A3-81EC-5F99F18D7E6A,"M. ALI ARDUNI, S.Pd.I",ICHSAN MUDHOFAR,-,15610,smkalhasanahjayanti@rocketmail.com,15610,421.1/420.4/1038/DISDIK,17 Jul 2007,AHU-0037687.AH.01.04.TAHUN2016,AHU-0037687.AH.01.04.TAHUN2016,2015-10-10,PENDIDIKAN AL-HASANAH,AH8866
69755502,MIS AL HASANAH,MI,Kec. Jayanti,Kab. Tangerang,Prov. Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/52A2F905-1D80-4F2E-BC30-BB25F35F7FA3,"M. ALI ARDUNI, S.Pd.I",ICHSAN MUDHOFAR,-,15610,smkalhasanahjayanti@rocketmail.com,15610,421.1/420.4/1038/DISDIK,17 Jul 2007,AHU-0037687.AH.01.04.TAHUN2016,AHU-0037687.AH.01.04.TAHUN2016,2015-10-10,PENDIDIKAN AL-HASANAH,AH8866
69974068,TK AL ANWAR,TK,Kec. Cikupa,Kab. Tangerang,Prov. Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BCF3301B-3F2C-4CFE-9990-2ABA3CC45378,syaepul anwar,,-,15710,-,15710,5,23 Mar 2017,-,-,2018-05-07,yayasan pendidikan islam  al anwar,AM6255
No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,,"M.KOSIM,ST",,-,42172,aikhlas333@gmail.com,42172,12,14 Aug 2014,,,2016-04-14,ARRASYID PETIR,AG1719
20615177,SMP HANJUANG,SMP,Kec. Mauk,Kab. Tangerang,Prov. Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80F07257-31F5-E011-A0C5-B72BC6738A40,Hj. Aspiyah,,-,15530,,15530,1,24 Dec 2005,,,,Pondok Pesantren Raudlatussalam,AC9777
69905655,TK NURUL BADRI,TK,Kec. Cikupa,Kab. Tangerang,Prov. Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A139366C-4575-431D-9822-A2AA0B5BC3F5,Tomi Azwar,Hilwatun Nisa,-,15710,hilwatunnisa8@gmail.com,15710,01/YNB/NB/VII/2010,10 Jul 2010,,,,TK NURUL BADRI,AM6256
69905690,KB NURUL BADRI,KB,Kec. Cikupa,Kab. Tangerang,Prov. Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F5DC6A4B-7ADF-4929-8D0A-CE64B1576230,Tomi Azwar,Hilwatun Nisa,-,15710,hilwatunnisa8@gmail.com,15710,01/YNB/NB/VII/2010,10 Jul 2010,,,,TK NURUL BADRI,AM6256
20605360,SMAS NURUL FALAH PETIR,SMA,Kec. Petir,Kab. Serang,Prov. Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/27C2A9C4-3C43-49B1-907B-034C5D1D033A,Drs. M. ZAENAL MUTAQIEN,ABDURROHMAN,Belum Tersedia,42172,,42172,18,13 Jan 1993,,,,YAYASAN PONDOK PESANTREN NURUL FALAH PETIR,AG1720
69769161,KB CITRA PURA,KB,Kec. Rajeg,Kab. Tangerang,Prov. Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C205F7B5-A2C3-4FFE-A0C3-E9784E2E48D6,Mufti Ali HS,MOCHAMMAD FARID ALFI,-,15530,,15530,23,23 Jan 2007,-,-,2017-09-21,Mitra Insani,AC9778
69924876,TK CITRA PURA,TK,Kec. Rajeg,Kab. Tangerang,Prov. Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8DF08D3D-649B-4606-93D7-73BC6D55974A,Mufti Ali HS,MOCHAMMAD FARID ALFI,-,15530,,15530,23,23 Jan 2007,-,-,2017-09-21,Mitra Insani,AC9778
20603164,SMAS DAAR EL QOLAM,SMA,Kec. Jayanti,Kab. Tangerang,Prov. Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/26FA6B51-98AE-4CFA-A081-ADC2DC28FFCA,"H. Nahrul Ilmi Arief, S.Ag.",Irawan,-,15610,sekretariat@daarelqolam.ac.id,15610,1,08 Aug 1968,20,AHU-2160.AH.01.04.,2012-05-04,YAYASAN DAAR EL QOLAM,AH8867
20615199,SMPS DAAR EL QOLAM,SMP,Kec. Jayanti,Kab. Tangerang,Prov. Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/800119C3-A4A4-E111-ACD5-0B2339A18214,"H. Nahrul Ilmi Arief, S.Ag.",Irawan,-,15610,sekretariat@daarelqolam.ac.id,15610,1,08 Aug 1968,20,AHU-2160.AH.01.04.,2012-05-04,YAYASAN DAAR EL QOLAM,AH8867
20623133,SMAS DAAR EL QOLAM 2,SMA,Kec. Jayanti,Kab. Tangerang,Prov. Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0349B2FF-50F8-42D7-B860-811A8307F8D9,"H. Nahrul Ilmi Arief, S.Ag.",Irawan,-,15610,sekretariat@daarelqolam.ac.id,15610,1,08 Aug 1968,20,AHU-2160.AH.01.04.,2012-05-04,YAYASAN DAAR EL QOLAM,AH8867
69897023,SMP 2 DAAR EL QOLAM,SMP,Kec. Jayanti,Kab. Tangerang,Prov. Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/01326C85-5116-4B40-83E7-226857DED0F2,"H. Nahrul Ilmi Arief, S.Ag.",Irawan,-,15610,sekretariat@daarelqolam.ac.id,15610,1,08 Aug 1968,20,AHU-2160.AH.01.04.,2012-05-04,YAYASAN DAAR EL QOLAM,AH8867
P9970643,PKBM BINA SATU NUSA,PKBM,Kec. Cikupa,Kab. Tangerang,Prov. Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3B8D6445-2F50-4CD4-8D73-31B6661A5F1F,Miftah,MIFTAH,-,15710,pkbm_binasatunusa@yahoo.com,15710,2,02 May 2002,,,,Bina Satu Nusa,AM6257
P2965927,PKBM MADANI,PKBM,Kec. Mauk,Kab. Tangerang,Prov. Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EBA439E2-D101-4884-B8BF-394F0B783EC0,SURYANAH,,-,15530,,15530,01/YAYASAN-IMP/VI/2014,01 Jun 2014,,,,INSAN MADANI PUTRATAMA,AC9779
69827937,KB AL-FAUDZAN,KB,Kec. Petir,Kab. Serang,Prov. Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D0814F0E-94B4-403C-84D1-AEFB8F83AA2F,MU'MIN,ABDUL HANI,-,42172,ALFAUZANKADUGENEP@GMAIL.COM,42172,05/2013,15 Nov 2013,0,AHU – 0012004. AH.01.04.TAHUN 2015,2015-08-24,YAYASAN AL-FAUZAN KADUGENEP,AG1722
P9998067,PKBM AL FAUZAN,PKBM,Kec. Petir,Kab. Serang,Prov. Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/347A2CAA-F41E-4CDC-9981-96742471056D,MU'MIN,ABDUL HANI,-,42172,ALFAUZANKADUGENEP@GMAIL.COM,42172,05/2013,15 Nov 2013,0,AHU – 0012004. AH.01.04.TAHUN 2015,2015-08-24,YAYASAN AL-FAUZAN KADUGENEP,AG1722
20614153,SMAS MASYARIQUL ANWAR,SMA,Kec. Jayanti,Kab. Tangerang,Prov. Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/157F672C-E740-4AB6-A1A2-F68D3A489972,Drs. Uyu Wahyudin,HIDAYATULLAH AHYANI,-,15610,aa.wijaya26@gmail.com,15610,594,21 Nov 1988,,,,MASYARIQUL ANWAR,AH8868
69828006,BKB KEMAS MAWAR,SPS,Kec. Petir,Kab. Serang,Prov. Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6E4B60AF-91E5-4FB7-B9C2-13519DBD7667,"NANI HARTINI, S.Pd",,-,42172,0,42172,093/SK/PKBM-MH/XI2006,11 Nov 2006,01,093/SK/PKBM-MH/XI2006,2016-10-20,BKB KEMAS MAWAR,AG1723
20613670,SMP ISLAM AN-NABILAH,SMP,Kec. Gunung Kaler,Kab. Tangerang,Prov. Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00887357-31F5-E011-B75D-8B9B10F0EFFA,"Drs. H. ABDULLAH, MM",ABDUL MUNTHOLIB,-,15834,yayasan.nabilah@gmail.com,15834,05,30 Oct 2016,AHU-0862.AH.02.01.TAHUN 2013,AHU-0002795.AH.01.04.Tahun 2019,2019-02-21,YPI AN-NABILAH,AC9947
69986640,SMK AN-NABILAH,SMK,Kec. Gunung Kaler,Kab. Tangerang,Prov. Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3269644E-9D3D-466B-9B64-D5DACDA988F5,"Drs. H. ABDULLAH, MM",ABDUL MUNTHOLIB,-,15834,yayasan.nabilah@gmail.com,15834,05,30 Oct 2016,AHU-0862.AH.02.01.TAHUN 2013,AHU-0002795.AH.01.04.Tahun 2019,2019-02-21,YPI AN-NABILAH,AC9947
69882975,KB. PELITA AL KAROMAH,KB,Kec. Jayanti,Kab. Tangerang,Prov. Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1F9146F1-3CB8-426D-AB2C-6B0BCDAF6031,LUTFI,,Belum Tersedia,15610,paudpelita47@yahoo.com,15610,AHU-0012104.AH.01.04,08 Aug 2017,,,2016-08-29,YPI AL KAROMAH JAYANTI,AH8869
69995959,SD ISLAM AZ-ZAHRA,SD,Kec. Cikupa,Kab. Tangerang,Prov. Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6008D2DF-A687-41DB-A38D-8175E92FA00F,"MUNIROH S.Pd.I., M.A.",Siti Nurhalimah,-,15710,yayasanpendidikanislamazzahraj@gmail.com,15710,160,05 Sep 2016,-,AHU-0035502.AH.01.04. Tahun 2016,2016-09-05,YAYASAN PENDIDIKAN ISLAM AZZAHRA JASMIN,AO5299
20603321,SMAS PARADIGMA,SMA,Kec. Mauk,Kab. Tangerang,Prov. Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9927144D-1A33-409F-B294-0A91D5F23A65,HERIYANTO CHANDRA,Pahmi Pirmansyah,02159334878,15530,smasparadigma1991@gmail.com,15530,02,11 Jan 2022,NOMOR AHU-0001202.AH.01.12.Tahun 2022,NOMOR AHU-0000840.AH.01.04.Tahun 2022,2022-01-11,YAYASAN PARADIGMA PEMBAHARUAN INDONESIA,AN7233
No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,,M.ASEP AL BAIHAKQI BASRI.S.PDI,DARA LAILIYATUL MUZAKKI,-,15611,yayasanbanihasan@gmail.com,15611,AHU-0028687.AH.01.04,26 Jun 2016,AHU-0028687.AH.01.04,AHU-0028687.AH.01.04,2016-06-26,YAYASAN BANI HASAN JAYANTI,AX0467
69937934,PAUD QURROTA A YUN,KB,Kec. Cikeusal,Kab. Serang,Prov. Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/41E988BD-6EC7-4EFF-BC72-3D61E7C5FE00,MAHRUMUN,,Belum Tersedia,42174,,42174,22,18 May 2007,22,22,2007-05-18,YPU DAAR AD-DAKWAH,AG1724
69962394,SD IT AL ISTIQOMAH,SD,Kec. Jayanti,Kab. Tangerang,Prov. Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D65308A2-AF9E-4384-A37D-01C41B95EC53,"Sandi Suardi, S.Pd.I",maman sulaeman,-,15611,iisrusilawati@gmail.com,15611,08,07 Apr 2016,AHU.0019772.AH.01.04.Tahun 2016,AHU.0019772.AH.01.04.Tahun 2016,2016-04-11,Yayasan Pendidikan Islam Al-Istiqomah Jayanti,AX2897
70001154,SD ISLAM PERMATA NUSANTARA,SD,Kec. Cikupa,Kab. Tangerang,Prov. Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/391A006D-6ED1-4944-897A-07AA62A9AF75,MUHAMAD JAMAL,MULYANI,-,15710,yayasanmulia1717@gmail.com,15710,64,29 Jan 2019,-,AHU-0001416.AH.01.04.Tahun 2019,2019-01-30,YAYASAN MULIA NUSANTARA,AW8143
69911908,KB AL YUSUF SHOFA,KB,Kec. Mauk,Kab. Tangerang,Prov. Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/36D96A6E-7C53-4F46-8239-F8486F7C2A92,"MUAYANAH, AMd",,-,15530,paudalyusufshofa@yahoo.com,15530,03/KET.CUTI-MPDN Kab.Tgr-Kota Tangsel/V/2012,25 May 2012,,,,Yayasan Al Yusuf Shofa,AN7234
69827846,KB MERAK,KB,Kec. Petir,Kab. Serang,Prov. Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7357E0B7-C867-4BF7-A3A9-D706A37BE421,Hj. SITI SULASMI,,-,42172,Mayapada40@gmail.com,42172,01,03 Nov 2010,0,0,2010-11-03,Raudhatul Athfal Mayapada,AG1725
20603616,SMP AL FURQON,SMP,Kec. Mauk,Kab. Tangerang,Prov. Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20107457-31F5-E011-B8C9-C174018F3F23,Drs.H.A.BUETI NASIR,Riva Arvan,Belum Tersedia,15530,,15530,02 Tahun 1999,16 Sep 1999,,,,AL-FURQON PANTURA BANTEN,AN7235
20613541,SMAS AL FURQON,SMA,Kec. Mauk,Kab. Tangerang,Prov. Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6799783A-FAD7-4C54-B70D-E31113B140C4,Drs.H.A.BUETI NASIR,Riva Arvan,Belum Tersedia,15530,,15530,02 Tahun 1999,16 Sep 1999,,,,AL-FURQON PANTURA BANTEN,AN7235
20616154,SDS ISLAM AL - FURQON,SD,Kec. Mauk,Kab. Tangerang,Prov. Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F08A4C9F-58E7-E111-96DA-233799641132,Drs.H.A.BUETI NASIR,Riva Arvan,Belum Tersedia,15530,,15530,02 Tahun 1999,16 Sep 1999,,,,AL-FURQON PANTURA BANTEN,AN7235
60729474,MIS AL FURQON,MI,Kec. Mauk,Kab. Tangerang,Prov. Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3A1CBEF6-F81F-4F4F-A82E-0A4FC5B89DC6,Drs.H.A.BUETI NASIR,Riva Arvan,Belum Tersedia,15530,,15530,02 Tahun 1999,16 Sep 1999,,,,AL-FURQON PANTURA BANTEN,AN7235
69753354,RA AL-FITROH,RA,Kec. Mauk,Kab. Tangerang,Prov. Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/537482C4-81D2-45A0-9D4A-5015FCDC675A,Drs.H.A.BUETI NASIR,Riva Arvan,Belum Tersedia,15530,,15530,02 Tahun 1999,16 Sep 1999,,,,AL-FURQON PANTURA BANTEN,AN7235
70015772,PAUDQ. SAADAH,PAUDQ,Kec. Jayanti,Kab. Tangerang,Prov. Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/430A9653-4B68-4383-A174-B3453C97956B,Dade Hadiyat,ASEP ROSAD,-,15610,yayasansaadahjayanti@gmail.com,15610,"07,",30 Sep 2016,AHU-0039238.AH.01.04 Tahun 2016,AHU-0039238.AH.01.04 Tahun 2016,2016-10-07,Yayasan Pendidikan Islam Sa'adah Jayanti,AX7178
