NPSN,Nama,Jenjang,Kecamatan,Kabupaten,Provinsi,URL,Pimpinan Yayasan,Operator Yayasan,Telepon Yayasan,Fax Yayasan,Email Yayasan,Kode Pos Yayasan,No Pendirian Yayasan,Tanggal Pendirian Yayasan,No Pengesahan PN LN Yayasan,No Pengesahan Menkumham Yayasan,Tanggal Pengesahan Menkumham Yayasan,Nama Yayasan,Kode Yayasan
69927257,KB KASIH IBU,KB,Kec. Taman Rajo,Kab. Muaro Jambi,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1B4199D1-FE8E-4D46-8312-EB17BD568C72,NAIMA,,-,36382,-,36382,-,06 Jun 2010,-,-,2017-03-19,PAUD KASIH IBU,AF1693
69809846,KB PUSPITA HATI,KB,Kec. Rantau Rasau,Kab. Tanjung Jabung Timur,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/35532517-1CB2-4687-B0CC-28E971B72990,Mukhit Alfian,,Belum Tersedia,36572,puspita_hati12@yahoo.com,36572,80,11 Jan 2009,,,2016-10-20,Puspita Hati,AH3871
69958897,KB AL-IKHLAS,KB,Kec. Sarolangun,Kab. Sarolangun,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/496BC4DF-E5CA-46F2-AB70-62C55A654000,LATIFA,ANALISA,-,37481,-,37481,03,01 Jan 2011,-,-,2017-03-16,AL-IKHLAS,AF1495
10502788,SMP MUHAMMADIYAH,SMP,Kec. Sungai Bahar,Kab. Muaro Jambi,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0BB5062-0C26-E111-9D22-5BE1065165DD,Belum Isi,ROHMELIA,Belum Tersedia,,,,,,,,,Pimpinan Daerah Muhammadiyah (PDM) Kab. Muaro Jambi,AO5560
10505884,SDIT ASSHIDIIQI JAMBI,SD,Kec. Jambi Selatan,Kota Jambi,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40244460-0C26-E111-AD69-7FCA19C9F829,Drs. H. Herly patris,Hiza Gusliana,-,36139,,36139,,18 Dec 2013,,,,AMIR ASH-SHIDDIIQI,AO2543
69911645,SMP IT AS-SHIDDIIQI,SMP,Kec. Pemayung,Kab. Batang Hari,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FB3CA649-CE10-4EA4-92D2-03D3637F92EB,Drs. H. Herly patris,Hiza Gusliana,-,36139,,36139,,18 Dec 2013,,,,AMIR ASH-SHIDDIIQI,AO2543
69968045,SMA IT ASH SHIDDIIQI,SMA,Kec. Pemayung,Kab. Batang Hari,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D7EDC03B-4B8B-4871-A47B-60C53F43322D,Drs. H. Herly patris,Hiza Gusliana,-,36139,,36139,,18 Dec 2013,,,,AMIR ASH-SHIDDIIQI,AO2543
69991744,TK TAHFIDZHUL QUR`AN ASH SHIDDIIQI,TK,Kec. Jambi Selatan,Kota Jambi,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4480F5C7-FEE5-4243-80BB-4772652CD3D7,Drs. H. Herly patris,Hiza Gusliana,-,36139,,36139,,18 Dec 2013,,,,AMIR ASH-SHIDDIIQI,AO2543
69809740,KB. KASIH IBU,KB,Kec. Rantau Rasau,Kab. Tanjung Jabung Timur,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/55E3728F-8481-45F0-A379-CA948722EEC4,KARMAN,,-,36572,kasihibu_kb@gmail.com,36572,27 TAHUN 2009,05 Jan 2009,,,,KASIH IBU,AH3872
69961393,TK AL-NADY ABDULMUFID,TK,Kec. Sarolangun,Kab. Sarolangun,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7C36C1B3-D374-4EAF-B546-6F30B383F80F,AM.Keb,,Belum Tersedia,37481,alnadyabbdulmufid@yahoo.com,37481,020,01 Jul 2015,,,2017-09-21,KB AL-NADY ABDULMUFID,AF1496
69961789,KB AL-NADY ABDULMUFID,KB,Kec. Sarolangun,Kab. Sarolangun,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EB0F2050-AD4D-4BB2-9F2A-726AC31631F2,AM.Keb,,Belum Tersedia,37481,alnadyabbdulmufid@yahoo.com,37481,020,01 Jul 2015,,,2017-09-21,KB AL-NADY ABDULMUFID,AF1496
69962043,TPA AL-NADY ABDULMUFID,TPA,Kec. Sarolangun,Kab. Sarolangun,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F8184C0A-3CE3-47B4-B60C-9816739F69C3,AM.Keb,,Belum Tersedia,37481,alnadyabbdulmufid@yahoo.com,37481,020,01 Jul 2015,,,2017-09-21,KB AL-NADY ABDULMUFID,AF1496
69925164,KB PERTIWI II,KB,Kec. Rantau Rasau,Kab. Tanjung Jabung Timur,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/03D03154-8851-46FB-8F20-888564B01E16,Aris Yulianto,,Belum Tersedia,,pertiwi222@yahoo.com,,1,15 Oct 2016,,,2016-10-15,pertiwi 2,AH3873
10506645,TK AN-NUUR,TK,Kec. Sarolangun,Kab. Sarolangun,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A06C5974-7A39-47D8-BAB9-7DEF7E22495C,NAWAWI,,-,37381,-,37381,299 TAHUN 2009,21 Oct 2009,-,-,2016-10-28,AN-NUUR,AF1497
10507151,TK ISLAM TERPADU TARUNA SAKINAH,TK,Kec. Jambi Selatan,Kota Jambi,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2C668972-90DA-4FEA-B51D-8E82A0EE65E5,SUHADA,,-,36128,lazuarty@gmail.com,36128,No.06,01 Dec 2005,-,-,,Lembaga Pendidikan Taruna Sakinah,AO2544
10507156,TK TUNAS HARAPAN III,TK,Kec. Kota Baru,Kota Jambi,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/806D9963-8143-4D54-8309-56EEE565D13A,SUHADA,,-,36128,lazuarty@gmail.com,36128,No.06,01 Dec 2005,-,-,,Lembaga Pendidikan Taruna Sakinah,AO2544
69934763,KB BUKIT DUA BELAS,KB,Kec. Air Hitam,Kab. Sarolangun,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/66E5820D-0368-48E6-86BB-F5654F801CEB,Rosdiana,,-,37391,kb.bukit12@gmail.com,37391,"04,-",17 Mar 2017,,,2017-03-17,Bukit 12,AI9703
No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,,Suarni,Dinda Nur Pangestu Putri Santoso,-,36139,sdspuriindah@gmail.com,36139,2461106D52000,01 Jan 1910,,,,Puri Indah,AO2545
69796686,KB INSAN LUHUR,KB,Kec. Sarolangun,Kab. Sarolangun,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/50D194F3-0335-4764-BC00-D2FA094E110E,Muhammad Akbar,,Belum Tersedia,37481,,37481,03,09 Aug 1993,,,2017-02-27,INSAN LUHUR,AF1498
10506714,TK KEMUNING,TK,Kec. Air Hitam,Kab. Sarolangun,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0221F46B-3117-4BC0-B41C-16E6E8BD846E,Marliza,Sahida Napisa,-,37391,tk.kemuning50@gmail.com,37391,"04,-",14 Dec 2016,,,2016-12-14,KEMUNING,AI9704
10504163,SMKS NUSANTARA RANTAU RASAU,SMK,Kec. Rantau Rasau,Kab. Tanjung Jabung Timur,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CD0089CC-120C-4C50-9E07-1359193DCA8E,"Endi, SPd",Bernardus Ardhian Giri Prapanca,-,36772,smknusantararantaurasau@gmail.com,36772,420/745/PD/2003,17 Jul 2003,AHU-0007557.AH.01.04.Tahun2018,AHU-0007557.AH.01.04.Tahun2018,2018-05-30,Nusantara,AH3874
10506993,TK NUSANTARA,TK,Kec. Rantau Rasau,Kab. Tanjung Jabung Timur,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1CEBDD6B-4F82-4FC7-924C-0BB77998B278,"Endi, SPd",Bernardus Ardhian Giri Prapanca,-,36772,smknusantararantaurasau@gmail.com,36772,420/745/PD/2003,17 Jul 2003,AHU-0007557.AH.01.04.Tahun2018,AHU-0007557.AH.01.04.Tahun2018,2018-05-30,Nusantara,AH3874
69924645,KB NUSANTARA,KB,Kec. Rantau Rasau,Kab. Tanjung Jabung Timur,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/138E1C48-EE8F-4D03-BA51-C79A9255A0CB,"Endi, SPd",Bernardus Ardhian Giri Prapanca,-,36772,smknusantararantaurasau@gmail.com,36772,420/745/PD/2003,17 Jul 2003,AHU-0007557.AH.01.04.Tahun2018,AHU-0007557.AH.01.04.Tahun2018,2018-05-30,Nusantara,AH3874
10506727,TK NURUL FALAH,TK,Kec. Sarolangun,Kab. Sarolangun,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7ED7502D-EDAF-4C94-B294-C0EEDDD3AAFA,SAERAH,,Belum Tersedia,,,,,14 May 2016,,,2016-05-14,NURUL FALAH,AF1499
69845659,KB AL-IKHLAS,KB,Kec. Jambi Selatan,Kota Jambi,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FD0B5D1C-983D-4619-AC1C-B103730B5153,"Hj. Ernawati, S.Pd.I",,-,36138,kb.alikhlas.sukorejo@gmail.com,36138,171,22 Jun 2011,,,2011-06-22,AL-IKHLAS,AO2546
10506680,TK DHARMA WANITA,TK,Kec. Air Hitam,Kab. Sarolangun,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DEE9D08A-4747-44C4-9042-755CE499C755,"Lilih Puji Astuti,S.Pd",,-,37391,tk.dharmawanita50@gmail.com,37391,"03,-",15 Jul 2002,,,2016-11-26,Dharmawanita,AI9705
69809836,KB PERMATA NUSA,KB,Kec. Rantau Rasau,Kab. Tanjung Jabung Timur,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CF877FE7-C5B2-4DDF-AE95-EFB9636130AE,SUNARSO,,Belum Tersedia,36572,PERNUS_TK@YAHOO.COM,36572,04,08 Jan 2007,,,2007-01-08,PERMATA NUSA,AH3875
69925182,KB AL-AZHAR,KB,Kec. Rantau Rasau,Kab. Tanjung Jabung Timur,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/210E209B-6983-4C05-9036-4C1B538C01BD,SUNARSO,,Belum Tersedia,36572,PERNUS_TK@YAHOO.COM,36572,04,08 Jan 2007,,,2007-01-08,PERMATA NUSA,AH3875
69925793,TK PERMATA NUSA,TK,Kec. Rantau Rasau,Kab. Tanjung Jabung Timur,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/16589C3C-FE33-46C2-A438-F7690187264F,SUNARSO,,Belum Tersedia,36572,PERNUS_TK@YAHOO.COM,36572,04,08 Jan 2007,,,2007-01-08,PERMATA NUSA,AH3875
No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,,Rismiatun,,-,37391,kb.mutiaraasih@gmail.com,37391,"07,-",21 Mar 2017,,,2017-03-21,Mutiara Asih,AI9706
10507150,TK SURYA IBU,TK,Kec. Jambi Selatan,Kota Jambi,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/65292BFA-9CC7-4552-B875-0AE06924958D,Zani Barty. S,,Belum Tersedia,36132,tksuryaibu@gmail.com,36132,,18 May 1987,,,2015-11-20,Yayasan Surya Ibu,AO2547
69955124,SD IT PEMATANG BARU,SD,Kec. Air Hitam,Kab. Sarolangun,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5929ADC1-8AA7-470A-9B7E-A4C9D923CC13,MUHAMMAD RIFAN,SARAMIYAH,-,37391,sditp@yahoo.com,37391,85,21 Sep 2016,,,,BASMALAH,AI9707
10507141,TK RUMPUN TANI,TK,Kec. Jambi Selatan,Kota Jambi,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1E41E868-89B4-4F46-B8EE-34BE6018B96F,"Dra. Dr. Hj. Ratnawati Siata Amrin, M.Si",,Belum Tersedia,36138,murtaty.efawati@yahoo.co.id,36138,420/81/BPMPPT/2015/2015,11 Nov 2015,,,2015-11-11,Lembaga Rumpun Tani,AO2548
69947026,SD IT RAHMATUL UMMAH,SD,Kec. Sarolangun,Kab. Sarolangun,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/55B5D1CB-6385-47C5-A92F-0AE7FB110031,"Zulhitmi M, Pd.I",Asrar alaksari,-,37481,,37481,,22 Nov 2016,,,2016-11-22,Rahmatul Ummah,AF1500
69947270,TK RAHMATUL UMMAH,TK,Kec. Sarolangun,Kab. Sarolangun,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6C042034-C693-4737-8467-5529E6E580A1,"Zulhitmi M, Pd.I",Asrar alaksari,-,37481,,37481,,22 Nov 2016,,,2016-11-22,Rahmatul Ummah,AF1500
69947666,KB RAHMATUL UMMAH,KB,Kec. Sarolangun,Kab. Sarolangun,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/27EF2BC6-36C6-4C15-9144-D887FAD39D69,"Zulhitmi M, Pd.I",Asrar alaksari,-,37481,,37481,,22 Nov 2016,,,2016-11-22,Rahmatul Ummah,AF1500
70031451,SMP ISLAM TERPADU RAHMATUL UMMAH,SMP,Kec. Sarolangun,Kab. Sarolangun,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E6E70683-EA4B-4575-A464-1C26A572231A,"Zulhitmi M, Pd.I",Asrar alaksari,-,37481,,37481,,22 Nov 2016,,,2016-11-22,Rahmatul Ummah,AF1500
69924525,KB NURUL ILMI,KB,Kec. Rantau Rasau,Kab. Tanjung Jabung Timur,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F73218BB-F7BA-4A60-9A89-643E1EE8981D,Suparta Erlangga,,Belum Tersedia,36572,nurul_ilmikb@yahoo.com,36572,80,10 Oct 2016,,,2016-10-10,Nurul Ilmi,AH3876
69925796,TK NURUL ILMI,TK,Kec. Rantau Rasau,Kab. Tanjung Jabung Timur,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/193D64CF-BE42-4190-82FF-7BB0355A35DD,Suparta Erlangga,,Belum Tersedia,36572,nurul_ilmikb@yahoo.com,36572,80,10 Oct 2016,,,2016-10-10,Nurul Ilmi,AH3876
69929796,KB MAYANG MANGURAI,KB,Kec. Air Hitam,Kab. Sarolangun,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/179409CC-567D-4700-91B3-A72029E75CD5,Winda Sopiyani,,Belum Tersedia,37391,kb.mayangmengurai20@gmail.com,37391,"06,-",27 Nov 2016,,,2016-11-27,Mayang Mengurai,AI9708
69796616,KB DARUL FALIHIN,KB,Kec. Sarolangun,Kab. Sarolangun,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8198F105-B8F3-46BF-8783-F2109DBDF1C7,SITI,,-,37481,-,37481,2016,31 Dec 2016,-,-,2016-12-31,DARUL FALIHIN,AF1501
69932618,KB MAWAR AISYAH,KB,Kec. Sadu,Kab. Tanjung Jabung Timur,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B7CA70F1-6015-4FF0-97E5-C4699EC20761,"RAHMI YUWITRI,S.Pd",Suci Fauziah,Belum Tersedia,,,,01 Tahun 2008,02 Jul 2008,,,2008-07-02,MAWAR AISYAH,AH3877
69888520,SMK MAMBA UL ULUM,SMK,Kec. Paal Merah,Kota Jambi,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F44986D4-7DA6-4951-BBFC-864372AA431C,Selamet Baharudin,Rahmah,-,36135,nafisaazzahra97@yahoo.com,36135,01,20 Jan 2015,,,2015-03-26,Mamba'ul Ulum Jambi,AO2549
69935460,KB KASIH IBU,KB,Kec. Air Hitam,Kab. Sarolangun,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0DD28122-6BEF-443F-9FD4-FCD70BDB9288,Pitriani,Jamiatul Musropah,-,37391,paudkasihibu50@yahoo.com,37391,,23 May 2017,,,2017-05-23,Paud Kasih Ibu,AI9709
69926634,KB AN-NUR,KB,Kec. Sarolangun,Kab. Sarolangun,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CBAA5BD9-3805-439F-9DB0-F2CC35AEA2A2,NURJJANAH,,-,37481,-,37481,2081,07 Sep 2011,-,-,2017-05-18,AN NUR,AF1502
69809761,KB SAYANG MAMA,KB,Kec. Sadu,Kab. Tanjung Jabung Timur,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D2E157B0-4A4A-404C-86E3-57A6F97C8B5B,Ambo Alak,,-,36573,,36573,421.2/05/PPAUD.SM/2008,01 Jul 2008,,,,Paud Sayang Mama,AH3878
69796627,KB NURUL JADID,KB,Kec. Sarolangun,Kab. Sarolangun,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A1FBB92A-9AA1-4164-9FB7-5C2B40D36B5E,SYARIFUDIN,,Belum Tersedia,37481,,37481,22,18 Feb 2016,,,2016-09-25,NURUL JADID,AF1503
10507428,SMA EL MUNDO,SMA,Kec. Paal Merah,Kota Jambi,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5B5EB876-B2EA-4B69-BEF4-94A609507339,Suwarni,venny novia arimbi,-,36135,elmundo@graduate.org,36135,04,05 Nov 2008,,,,Yayasan Puri Indah,AO2550
10506715,TK MELATI,TK,Kec. Air Hitam,Kab. Sarolangun,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D86A4BD3-4EBC-4646-A65B-A6A5755208D0,Monah,,-,37391,tk.melatimonah@gmail.com,37391,"02,-",16 Jul 2001,,,2016-10-04,MELATI,AI9710
69796565,KB AL-MUTTAQIN,KB,Kec. Sarolangun,Kab. Sarolangun,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4BA1EC6C-B3DD-4CD1-9708-52F524A7D0F4,SITI ZAINAB. A.Ma,,-,37481,rahmathilalakbar@yahoo.com,37481,4,05 Feb 2010,,,2010-02-05,KB AL IKHLAS,AF1504
69926515,KB MUTIARA BUNDA,KB,Kec. Sadu,Kab. Tanjung Jabung Timur,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6511F81D-A640-404D-A624-40A015ED5EA7,SUPRIYADI,,Belum Tersedia,36573,,36573,NO. 11 TAHUN 2009,25 Aug 2009,,,,Paud Mutiara Bunda,AH3879
69937620,KB HALOM PUTRI TIJAH,KB,Kec. Air Hitam,Kab. Sarolangun,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/78E73C20-7371-48B6-B369-265EF525EFB0,Erna Yulianti,,Belum Tersedia,37391,,37391,"10,-",30 Dec 2016,,,2016-12-30,Halom Putri Tijah,AI9711
No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,,yulius ahiong,,Belum Tersedia,36131,paudtunaspelita@gmail.com,36131,5,24 Jan 2009,,,,Perkumpulan pelatih lintas talenta,AO2551
10506691,TK HARAPAN IBU,TK,Kec. Sarolangun,Kab. Sarolangun,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/22E97B7A-88EA-439A-9936-5A648F003352,Ansor,,-,37481,,37481,,,,,2016-12-29,TK Harappan Ibu,AF1505
69926509,TK MELATI ATIRA,TK,Kec. Sadu,Kab. Tanjung Jabung Timur,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9C2F6AA9-705F-4CAF-A729-6C5D2605EB3A,M. ALI,,Belum Tersedia,36573,,36573,TAHUN 2012,07 Dec 2012,,,,TK. MELATI ATIRA,AH3880
69765039,SDS ALAM AL FATH,SD,Kec. Jambi Selatan,Kota Jambi,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0EC00BF8-9CA8-465A-8985-64433188E122,Fenti Resmiaty,Rahma Winda,Belum Tersedia,,,,04/2004,20 Feb 2004,,,,Yayasan Al Fath,AO2552
70035933,SMP ALAM AL FATH KOTA JAMBI,SMP,Kec. Jambi Selatan,Kota Jambi,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/79909454-CB91-471F-BA88-2199DC9D59FA,Fenti Resmiaty,Rahma Winda,Belum Tersedia,,,,04/2004,20 Feb 2004,,,,Yayasan Al Fath,AO2552
69926362,KB ASUHAN BUNDA,KB,Kec. Air Hitam,Kab. Sarolangun,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/46E7A0D9-5EF6-4F99-A829-800C76EEB161,Alkausari,Muhamad Zarkasi,-,37391,,37391,"07,-",02 Feb 2010,,,2016-10-03,PKBM PEMATANG BARU,AI9712
69937845,KB PUTRI AYU,KB,Kec. Air Hitam,Kab. Sarolangun,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4DE05A47-CB07-4496-84DB-B2524ECFF2CC,Alkausari,Muhamad Zarkasi,-,37391,,37391,"07,-",02 Feb 2010,,,2016-10-03,PKBM PEMATANG BARU,AI9712
P2965060,PKBM PEMATANG BARU,PKBM,Kec. Air Hitam,Kab. Sarolangun,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DA5DF606-9874-4F66-ACEA-64C3819F0838,Alkausari,Muhamad Zarkasi,-,37391,,37391,"07,-",02 Feb 2010,,,2016-10-03,PKBM PEMATANG BARU,AI9712
No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,,Drs. HUSIN,,-,37481,-,37481,-,07 May 2011,-,-,2016-12-31,AL BANAT,AH3728
69845578,TK AL - AKBAR,TK,Kec. Paal Merah,Kota Jambi,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FA37B873-6E18-4A6A-ABD0-9037CCDF3B81,Awaluddin,,-,36135,,36135,425.I I/126/Disdik-2011,05 Apr 2011,,,,Yayasan AL-AKBAR,AO2553
69926930,KB MUSLIMAH,KB,Kec. Sadu,Kab. Tanjung Jabung Timur,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D42AA975-6549-4278-91F1-2F1308FC4C4A,"YUSRAH,S.Pd",,Belum Tersedia,,,,421.2/06/PPAUD.MS/2008,01 Jul 2008,,,2016-12-27,PAUD  MUSLIMAH,AH3881
69969950,KB AL-FALAH,KB,Kec. Sarolangun,Kab. Sarolangun,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1A2376EF-AD14-4341-A933-D25E2CDADDDD,ZUHRAH,,-,37481,kbalfalahsarolangun@gmail.com,37481,17.-,07 Sep 2012,,,,YAYASAN AL-FALAH,AH3729
69923950,KB KASIH IBU,KB,Kec. Sadu,Kab. Tanjung Jabung Timur,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/43386D31-C02E-45A0-9DF0-C11B42F00CAA,NURLIA NINGRUM,,Belum Tersedia,36573,nurlianingrum@gmail.com,36573,08,22 May 2013,,,2016-10-27,PKBM AMANAH AMNUR,AH3882
69939944,KB MUTIARA ASUH,KB,Kec. Air Hitam,Kab. Sarolangun,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5A15D9AF-F938-444F-8575-8E8AF7DFB09B,Ahmad Tarmizi,,-,37391,,37391,090 Tahun 2012,12 Mar 2012,,,2016-12-30,Mutiara,AI9713
No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,,Ir. Ishak Sjah,Nyimas Lusiana,0741571505,36135,smkpelitaraya@ymail.com,36135,57,27 Dec 2005,0,0,,SEKOLAH PELITA RAYA,AO2554
10506681,TK DHARMA WANITA PERSATUAN,TK,Kec. Sarolangun,Kab. Sarolangun,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CE4FE65E-A10E-46DD-BFE6-AF1AFA482181,Bapak Camat,,Belum Tersedia,37481,,37481,Camat Sarolangun,15 Jul 1982,,,2016-02-23,Dharma Wanita,AH3730
69936515,KB DHARMA WANITA PERSATUAN,KB,Kec. Sarolangun,Kab. Sarolangun,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9A59B50E-0D6E-49B4-9A07-C13021CF77EE,Bapak Camat,,Belum Tersedia,37481,,37481,Camat Sarolangun,15 Jul 1982,,,2016-02-23,Dharma Wanita,AH3730
69809833,KB DAHLIA,KB,Kec. Sadu,Kab. Tanjung Jabung Timur,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EB9ADE3B-DBB4-40D5-B021-E67F659B3BF1,NUR DIANA,,Belum Tersedia,36573,,36573,,23 Dec 2017,,,2017-12-23,KB DAHLIA,AH3883
69940645,SMA TRI SUKSES BOARDING SCHOOL JAMBI,SMA,Kec. Jambi Selatan,Kota Jambi,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0765C2BD-21AD-4738-B170-DE44F02A9096,"Edi Suratno, S.E, M.M",MUHAMMAD IRFA'UDIN AULIA,-,36126,zuhairahki@gmail.com,36126,AHU-1311.A.H.01.04 Tahun 2012,,,,,Tawakal Jambi,AO2555
69957006,SMP TRI SUKSES BOARDING SCHOOL,SMP,Kec. Jambi Selatan,Kota Jambi,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D5B23979-38C8-468F-B37B-FD0F8D847EC0,"Edi Suratno, S.E, M.M",MUHAMMAD IRFA'UDIN AULIA,-,36126,zuhairahki@gmail.com,36126,AHU-1311.A.H.01.04 Tahun 2012,,,,,Tawakal Jambi,AO2555
10507285,SDIT RIYADHUSSHALIHIN,SD,Kec. Air Hitam,Kab. Sarolangun,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00F33B5F-0C26-E111-8D64-FB8EB43231DE,ABDUL HAKAM,Ali Ardan,-,37391,,37391,,01 Aug 2009,,-,2009-08-01,PENDIDIKAN RIYADHUSSALIHIN,AI9714
K5658726,LKP CROTEK KOMPUTER,Kursus,Kec. Sarolangun,Kab. Sarolangun,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D7EDE191-50B9-4E62-A28E-A2204B78C76C,Abdul Hanif,,-,37481,crotek_komputer@yahoo.com,37481,38,18 Nov 1991,01/PNLN/1991,01/SKBN/1991,1991-11-18,Yayasan Micro Teknology Computer,AH3731
No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,No data available in table,,Ny. Nuraini Daru Pratomo,Aang Conatra,-,36136,-,36136,-,28 Feb 2016,-,-,2016-02-28,Yayasan Pertiwi,AO2556
69796670,KB JERNIH LESTARI,KB,Kec. Air Hitam,Kab. Sarolangun,Prov. Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C803C672-3975-4DF0-9826-913AEE3FD00C,Hamidah,Zulmawati,-,37391,kb.jernihlestari@gmail.com,37391,"26,-",28 Jan 2017,,,2017-01-28,Jernih Lestari,AI9715
