NPSN,Nama,Jenjang,Kecamatan,Kabupaten,Provinsi,URL,Pimpinan Yayasan,Operator Yayasan,Telepon Yayasan,Fax Yayasan,Email Yayasan,Kode Pos Yayasan,No Pendirian Yayasan,Tanggal Pendirian Yayasan,No Pengesahan PN LN Yayasan,No Pengesahan Menkumham Yayasan,Tanggal Pengesahan Menkumham Yayasan,Nama Yayasan,Kode Yayasan
20345976,TK TADIKA PURI,TK,Kec. Pedurungan,Kota Semarang,Prov. Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A3620ABD-D4EF-498F-9117-032084018EF4,"DR. Ir. Yenni Retno Widhiati, M.M.",,024-6720754,50192,tadikapuri.kekancan50@gmail.com,50192,848.1/5293,07 Oct 2008,,,,Tadika Puri Kekancan,AA9544
20344864,TK PERTIWI 40,TK,Kec. Tugu,Kota Semarang,Prov. Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5FC04C56-3C58-44EE-AD07-F45D1D3276A8,Hj. Rr. Titi Setyowati,,024442844,50111,,50111,01,18 Jun 2008,,,,YAYASAN HARAPAN IBU,AE1716
10403495,SD SWASTA MARSUDIRINI,SD,Kec. Tualang,Kab. Siak,Prov. Riau,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3024E422-8B18-E111-AAAE-731E29296653,"SR PATRICE SURANI, OSF",A. Renny Harsanti,024 - 8316863,50174,yayasanmarsudirinisemarang@gmail.com,50174,9,05 Jul 1954,-,AHU-0018335.AH.01.12.TAHUN 2018,2018-10-11,YAYASAN MARSUDIRINI,AE1717
20100614,SMAS FONS VITAE 2 JAKARTA,SMA,Kec. Koja,Kota Jakarta Utara,Prov. D.K.I. Jakarta,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FA146404-61FB-4EEF-829B-07A3FD6768F1,"SR PATRICE SURANI, OSF",A. Renny Harsanti,024 - 8316863,50174,yayasanmarsudirinisemarang@gmail.com,50174,9,05 Jul 1954,-,AHU-0018335.AH.01.12.TAHUN 2018,2018-10-11,YAYASAN MARSUDIRINI,AE1717
20103219,SMAS FONS VITAE 1 JAKARTA,SMA,Kec. Matraman,Kota Jakarta Timur,Prov. D.K.I. Jakarta,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A8894D92-48AA-48FC-B795-1BEA362C2BE5,"SR PATRICE SURANI, OSF",A. Renny Harsanti,024 - 8316863,50174,yayasanmarsudirinisemarang@gmail.com,50174,9,05 Jul 1954,-,AHU-0018335.AH.01.12.TAHUN 2018,2018-10-11,YAYASAN MARSUDIRINI,AE1717
20106547,SMP KELUARGA KUSUMA MARSUDIRINI,SMP,Kec. Koja,Kota Jakarta Utara,Prov. D.K.I. Jakarta,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/30CA1096-2BF5-E011-9FCF-2FEAB30B31A9,"SR PATRICE SURANI, OSF",A. Renny Harsanti,024 - 8316863,50174,yayasanmarsudirinisemarang@gmail.com,50174,9,05 Jul 1954,-,AHU-0018335.AH.01.12.TAHUN 2018,2018-10-11,YAYASAN MARSUDIRINI,AE1717
20107110,SMP Marsudirini,SMP,Kec. Kramat Jati,Kota Jakarta Timur,Prov. D.K.I. Jakarta,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0CB2996-2BF5-E011-AA6F-F9A0922D6F3E,"SR PATRICE SURANI, OSF",A. Renny Harsanti,024 - 8316863,50174,yayasanmarsudirinisemarang@gmail.com,50174,9,05 Jul 1954,-,AHU-0018335.AH.01.12.TAHUN 2018,2018-10-11,YAYASAN MARSUDIRINI,AE1717
20108324,SDS MARSUDIRINI I,SD,Kec. Matraman,Kota Jakarta Timur,Prov. D.K.I. Jakarta,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0E7AA95-2BF5-E011-A3A9-DB2042301CD3,"SR PATRICE SURANI, OSF",A. Renny Harsanti,024 - 8316863,50174,yayasanmarsudirinisemarang@gmail.com,50174,9,05 Jul 1954,-,AHU-0018335.AH.01.12.TAHUN 2018,2018-10-11,YAYASAN MARSUDIRINI,AE1717
20109343,SDS TUNAS KELUARGA MULIA,SD,Kec. Koja,Kota Jakarta Utara,Prov. D.K.I. Jakarta,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/209C9195-2BF5-E011-B127-3F711195D369,"SR PATRICE SURANI, OSF",A. Renny Harsanti,024 - 8316863,50174,yayasanmarsudirinisemarang@gmail.com,50174,9,05 Jul 1954,-,AHU-0018335.AH.01.12.TAHUN 2018,2018-10-11,YAYASAN MARSUDIRINI,AE1717
20109630,TK COR JESU MARSUDIRINI,TK,Kec. Matraman,Kota Jakarta Timur,Prov. D.K.I. Jakarta,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BD3C0DBE-B24E-470B-9941-E53E4B309B5D,"SR PATRICE SURANI, OSF",A. Renny Harsanti,024 - 8316863,50174,yayasanmarsudirinisemarang@gmail.com,50174,9,05 Jul 1954,-,AHU-0018335.AH.01.12.TAHUN 2018,2018-10-11,YAYASAN MARSUDIRINI,AE1717
20110711,TK KUNTUM KELUARGA MULIA,TK,Kec. Koja,Kota Jakarta Utara,Prov. D.K.I. Jakarta,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/109A0C3C-19D5-43A2-856B-D51A730E0B70,"SR PATRICE SURANI, OSF",A. Renny Harsanti,024 - 8316863,50174,yayasanmarsudirinisemarang@gmail.com,50174,9,05 Jul 1954,-,AHU-0018335.AH.01.12.TAHUN 2018,2018-10-11,YAYASAN MARSUDIRINI,AE1717
20223075,SMAS MARSUDIRINI,SMA,Kec. Rawalumbu,Kota Bekasi,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/708B6EF0-9C17-4743-976B-ED9CFBE7BA4C,"SR PATRICE SURANI, OSF",A. Renny Harsanti,024 - 8316863,50174,yayasanmarsudirinisemarang@gmail.com,50174,9,05 Jul 1954,-,AHU-0018335.AH.01.12.TAHUN 2018,2018-10-11,YAYASAN MARSUDIRINI,AE1717
20230682,SDS MARSUDIRINI,SD,Kec. Kemang,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00E61E13-2CF5-E011-8B6F-FD3DDE42531A,"SR PATRICE SURANI, OSF",A. Renny Harsanti,024 - 8316863,50174,yayasanmarsudirinisemarang@gmail.com,50174,9,05 Jul 1954,-,AHU-0018335.AH.01.12.TAHUN 2018,2018-10-11,YAYASAN MARSUDIRINI,AE1717
20231317,SMAS MARSUDIRINI,SMA,Kec. Kemang,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/37E7E477-6756-4BF2-A868-F1C435BF0523,"SR PATRICE SURANI, OSF",A. Renny Harsanti,024 - 8316863,50174,yayasanmarsudirinisemarang@gmail.com,50174,9,05 Jul 1954,-,AHU-0018335.AH.01.12.TAHUN 2018,2018-10-11,YAYASAN MARSUDIRINI,AE1717
20231594,SD MARSUDIRINI,SD,Kec. Rawalumbu,Kota Bekasi,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/90EBF605-2DF5-E011-95A4-C3DAF330E6A7,"SR PATRICE SURANI, OSF",A. Renny Harsanti,024 - 8316863,50174,yayasanmarsudirinisemarang@gmail.com,50174,9,05 Jul 1954,-,AHU-0018335.AH.01.12.TAHUN 2018,2018-10-11,YAYASAN MARSUDIRINI,AE1717
20231679,SMP MARSUDIRINI,SMP,Kec. Rawalumbu,Kota Bekasi,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0C54006-2DF5-E011-9CD2-5705CFB09CC4,"SR PATRICE SURANI, OSF",A. Renny Harsanti,024 - 8316863,50174,yayasanmarsudirinisemarang@gmail.com,50174,9,05 Jul 1954,-,AHU-0018335.AH.01.12.TAHUN 2018,2018-10-11,YAYASAN MARSUDIRINI,AE1717
20232142,SMP MARSUDIRINI,SMP,Kec. Kemang,Kab. Bogor,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0927D14-2CF5-E011-AC21-3FA7782DD83F,"SR PATRICE SURANI, OSF",A. Renny Harsanti,024 - 8316863,50174,yayasanmarsudirinisemarang@gmail.com,50174,9,05 Jul 1954,-,AHU-0018335.AH.01.12.TAHUN 2018,2018-10-11,YAYASAN MARSUDIRINI,AE1717
20266143,TK MARSUDIRINI,TK,Kec. Rawalumbu,Kota Bekasi,Prov. Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1AE868A0-FC35-4D8E-B915-D04CEA9018AC,"SR PATRICE SURANI, OSF",A. Renny Harsanti,024 - 8316863,50174,yayasanmarsudirinisemarang@gmail.com,50174,9,05 Jul 1954,-,AHU-0018335.AH.01.12.TAHUN 2018,2018-10-11,YAYASAN MARSUDIRINI,AE1717
20307560,SMP MARGANINGSIH,SMP,Kec. Muntilan,Kab. Magelang,Prov. Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B012835A-2DF5-E011-8B69-E931B0EA1507,"SR PATRICE SURANI, OSF",A. Renny Harsanti,024 - 8316863,50174,yayasanmarsudirinisemarang@gmail.com,50174,9,05 Jul 1954,-,AHU-0018335.AH.01.12.TAHUN 2018,2018-10-11,YAYASAN MARSUDIRINI,AE1717
20307633,SMAS MARSUDIRINI MUNTILAN,SMA,Kec. Muntilan,Kab. Magelang,Prov. Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DA5924C6-4DAE-48BE-87A9-1B9193BF54B9,"SR PATRICE SURANI, OSF",A. Renny Harsanti,024 - 8316863,50174,yayasanmarsudirinisemarang@gmail.com,50174,9,05 Jul 1954,-,AHU-0018335.AH.01.12.TAHUN 2018,2018-10-11,YAYASAN MARSUDIRINI,AE1717
20307877,SD MARSUDIRINI ST YOSEPH,SD,Kec. Muntilan,Kab. Magelang,Prov. Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40EA1E59-2DF5-E011-84DA-7193198E6AC0,"SR PATRICE SURANI, OSF",A. Renny Harsanti,024 - 8316863,50174,yayasanmarsudirinisemarang@gmail.com,50174,9,05 Jul 1954,-,AHU-0018335.AH.01.12.TAHUN 2018,2018-10-11,YAYASAN MARSUDIRINI,AE1717
20320226,SMP MATER ALMA,SMP,Kec. Ambarawa,Kab. Semarang,Prov. Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/304A935A-2DF5-E011-B228-4D398B6D58FA,"SR PATRICE SURANI, OSF",A. Renny Harsanti,024 - 8316863,50174,yayasanmarsudirinisemarang@gmail.com,50174,9,05 Jul 1954,-,AHU-0018335.AH.01.12.TAHUN 2018,2018-10-11,YAYASAN MARSUDIRINI,AE1717
20320389,SMA VIRGO FIDELIS BAWEN,SMA,Kec. Bawen,Kab. Semarang,Prov. Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/77A79D35-6567-4E31-867B-7E4627C34BBE,"SR PATRICE SURANI, OSF",A. Renny Harsanti,024 - 8316863,50174,yayasanmarsudirinisemarang@gmail.com,50174,9,05 Jul 1954,-,AHU-0018335.AH.01.12.TAHUN 2018,2018-10-11,YAYASAN MARSUDIRINI,AE1717
20320392,SMA SEDES SAPIENTIAE JAMBU,SMA,Kec. Jambu,Kab. Semarang,Prov. Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8A258AD7-2E0B-4339-AAFD-79D6A7C81991,"SR PATRICE SURANI, OSF",A. Renny Harsanti,024 - 8316863,50174,yayasanmarsudirinisemarang@gmail.com,50174,9,05 Jul 1954,-,AHU-0018335.AH.01.12.TAHUN 2018,2018-10-11,YAYASAN MARSUDIRINI,AE1717
20320779,SD VIRGO MARIA 2,SD,Kec. Bawen,Kab. Semarang,Prov. Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B0A12759-2DF5-E011-9A38-D960058001B0,"SR PATRICE SURANI, OSF",A. Renny Harsanti,024 - 8316863,50174,yayasanmarsudirinisemarang@gmail.com,50174,9,05 Jul 1954,-,AHU-0018335.AH.01.12.TAHUN 2018,2018-10-11,YAYASAN MARSUDIRINI,AE1717
20320780,SD VIRGO MARIA 1,SD,Kec. Ambarawa,Kab. Semarang,Prov. Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/004F2759-2DF5-E011-91C1-8964B3EAD2B8,"SR PATRICE SURANI, OSF",A. Renny Harsanti,024 - 8316863,50174,yayasanmarsudirinisemarang@gmail.com,50174,9,05 Jul 1954,-,AHU-0018335.AH.01.12.TAHUN 2018,2018-10-11,YAYASAN MARSUDIRINI,AE1717
20328064,SMP MARSUDIRINI ST. THERESIA,SMP,Kec. Pasarkliwon,Kota Surakarta,Prov. Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0A59C5A-2DF5-E011-AF56-691E2B2BDC50,"SR PATRICE SURANI, OSF",A. Renny Harsanti,024 - 8316863,50174,yayasanmarsudirinisemarang@gmail.com,50174,9,05 Jul 1954,-,AHU-0018335.AH.01.12.TAHUN 2018,2018-10-11,YAYASAN MARSUDIRINI,AE1717
20328151,SMKS MARSUDIRINI MARGANINGSIH SURAKARTA,SMK,Kec. Banjarsari,Kota Surakarta,Prov. Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/59EBFE2B-8D19-4F2B-BF2E-33F269EAB10D,"SR PATRICE SURANI, OSF",A. Renny Harsanti,024 - 8316863,50174,yayasanmarsudirinisemarang@gmail.com,50174,9,05 Jul 1954,-,AHU-0018335.AH.01.12.TAHUN 2018,2018-10-11,YAYASAN MARSUDIRINI,AE1717
20328432,SMP STELLA MATUTINA SALATIGA,SMP,Kec. Sidorejo,Kota Salatiga,Prov. Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0329E5A-2DF5-E011-BB2F-0D15AE39ED6A,"SR PATRICE SURANI, OSF",A. Renny Harsanti,024 - 8316863,50174,yayasanmarsudirinisemarang@gmail.com,50174,9,05 Jul 1954,-,AHU-0018335.AH.01.12.TAHUN 2018,2018-10-11,YAYASAN MARSUDIRINI,AE1717
20328470,SD MARSUDIRINI 77,SD,Kec. Sidorejo,Kota Salatiga,Prov. Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60BC2F59-2DF5-E011-A2B0-79BAC72D156A,"SR PATRICE SURANI, OSF",A. Renny Harsanti,024 - 8316863,50174,yayasanmarsudirinisemarang@gmail.com,50174,9,05 Jul 1954,-,AHU-0018335.AH.01.12.TAHUN 2018,2018-10-11,YAYASAN MARSUDIRINI,AE1717
20328472,SD ST FR.XAVERIUS MARSUDIRINI 78,SD,Kec. Sidorejo,Kota Salatiga,Prov. Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/90AE2F59-2DF5-E011-AC43-870881252224,"SR PATRICE SURANI, OSF",A. Renny Harsanti,024 - 8316863,50174,yayasanmarsudirinisemarang@gmail.com,50174,9,05 Jul 1954,-,AHU-0018335.AH.01.12.TAHUN 2018,2018-10-11,YAYASAN MARSUDIRINI,AE1717
20328767,SMP MARIA MEDIATRIX,SMP,Kec. Semarang Selatan,Kota Semarang,Prov. Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/70AD9F5A-2DF5-E011-9CC0-5951821C474D,"SR PATRICE SURANI, OSF",A. Renny Harsanti,024 - 8316863,50174,yayasanmarsudirinisemarang@gmail.com,50174,9,05 Jul 1954,-,AHU-0018335.AH.01.12.TAHUN 2018,2018-10-11,YAYASAN MARSUDIRINI,AE1717
20328768,SMP MARIA GORETTI,SMP,Kec. Semarang Tengah,Kota Semarang,Prov. Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2024A05A-2DF5-E011-96C9-972ED9E2B780,"SR PATRICE SURANI, OSF",A. Renny Harsanti,024 - 8316863,50174,yayasanmarsudirinisemarang@gmail.com,50174,9,05 Jul 1954,-,AHU-0018335.AH.01.12.TAHUN 2018,2018-10-11,YAYASAN MARSUDIRINI,AE1717
20328913,SMA SEDES SAPIENTIAE,SMA,Kec. Semarang Selatan,Kota Semarang,Prov. Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6C3FB8B6-E6AD-49A5-A077-8B4E3677B2A4,"SR PATRICE SURANI, OSF",A. Renny Harsanti,024 - 8316863,50174,yayasanmarsudirinisemarang@gmail.com,50174,9,05 Jul 1954,-,AHU-0018335.AH.01.12.TAHUN 2018,2018-10-11,YAYASAN MARSUDIRINI,AE1717
20328961,SMK ST FRANSISKUS,SMK,Kec. Pedurungan,Kota Semarang,Prov. Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/21739983-46DA-4110-A188-D62332104CD4,"SR PATRICE SURANI, OSF",A. Renny Harsanti,024 - 8316863,50174,yayasanmarsudirinisemarang@gmail.com,50174,9,05 Jul 1954,-,AHU-0018335.AH.01.12.TAHUN 2018,2018-10-11,YAYASAN MARSUDIRINI,AE1717
20329068,SD MARSUDIRINI,SD,Kec. Semarang Tengah,Kota Semarang,Prov. Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20B73359-2DF5-E011-ABF3-711EA0EFCB77,"SR PATRICE SURANI, OSF",A. Renny Harsanti,024 - 8316863,50174,yayasanmarsudirinisemarang@gmail.com,50174,9,05 Jul 1954,-,AHU-0018335.AH.01.12.TAHUN 2018,2018-10-11,YAYASAN MARSUDIRINI,AE1717
20329069,SD MARSUDIRINI GEDANGAN,SD,Kec. Semarang Utara,Kota Semarang,Prov. Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/10413259-2DF5-E011-B8E5-0DA9F93C3F18,"SR PATRICE SURANI, OSF",A. Renny Harsanti,024 - 8316863,50174,yayasanmarsudirinisemarang@gmail.com,50174,9,05 Jul 1954,-,AHU-0018335.AH.01.12.TAHUN 2018,2018-10-11,YAYASAN MARSUDIRINI,AE1717
20329071,SD MARSUDIRINI COR JESU,SD,Kec. Semarang Timur,Kota Semarang,Prov. Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40FB3159-2DF5-E011-8336-7D0AB19E799F,"SR PATRICE SURANI, OSF",A. Renny Harsanti,024 - 8316863,50174,yayasanmarsudirinisemarang@gmail.com,50174,9,05 Jul 1954,-,AHU-0018335.AH.01.12.TAHUN 2018,2018-10-11,YAYASAN MARSUDIRINI,AE1717
20329341,SD SANTO ANTONIUS 02,SD,Kec. Banyumanik,Kota Semarang,Prov. Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D0574259-2DF5-E011-BF53-574DC20DC6A7,"SR PATRICE SURANI, OSF",A. Renny Harsanti,024 - 8316863,50174,yayasanmarsudirinisemarang@gmail.com,50174,9,05 Jul 1954,-,AHU-0018335.AH.01.12.TAHUN 2018,2018-10-11,YAYASAN MARSUDIRINI,AE1717
20329342,SD SANTO ANTONIUS 01,SD,Kec. Semarang Selatan,Kota Semarang,Prov. Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/90B33059-2DF5-E011-BA13-7F092287B4FD,"SR PATRICE SURANI, OSF",A. Renny Harsanti,024 - 8316863,50174,yayasanmarsudirinisemarang@gmail.com,50174,9,05 Jul 1954,-,AHU-0018335.AH.01.12.TAHUN 2018,2018-10-11,YAYASAN MARSUDIRINI,AE1717
20330085,SD MARSUDIRINI,SD,Kec. Pasarkliwon,Kota Surakarta,Prov. Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40642C59-2DF5-E011-8E99-29108C7612D9,"SR PATRICE SURANI, OSF",A. Renny Harsanti,024 - 8316863,50174,yayasanmarsudirinisemarang@gmail.com,50174,9,05 Jul 1954,-,AHU-0018335.AH.01.12.TAHUN 2018,2018-10-11,YAYASAN MARSUDIRINI,AE1717
20337752,SD MARSUDIRINI (BSB),SD,Kec. Mijen,Kota Semarang,Prov. Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40256051-D089-E111-8910-7B4FDA88685C,"SR PATRICE SURANI, OSF",A. Renny Harsanti,024 - 8316863,50174,yayasanmarsudirinisemarang@gmail.com,50174,9,05 Jul 1954,-,AHU-0018335.AH.01.12.TAHUN 2018,2018-10-11,YAYASAN MARSUDIRINI,AE1717
20342264,TK VIRGO MARIA 2,TK,Kec. Bawen,Kab. Semarang,Prov. Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E4704A70-0D4E-43DB-AAFA-A9334A0A3D08,"SR PATRICE SURANI, OSF",A. Renny Harsanti,024 - 8316863,50174,yayasanmarsudirinisemarang@gmail.com,50174,9,05 Jul 1954,-,AHU-0018335.AH.01.12.TAHUN 2018,2018-10-11,YAYASAN MARSUDIRINI,AE1717
20342280,TK VIRGO MARIA 1,TK,Kec. Ambarawa,Kab. Semarang,Prov. Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C2164B2D-4A30-45F2-808E-F995A04D2CF4,"SR PATRICE SURANI, OSF",A. Renny Harsanti,024 - 8316863,50174,yayasanmarsudirinisemarang@gmail.com,50174,9,05 Jul 1954,-,AHU-0018335.AH.01.12.TAHUN 2018,2018-10-11,YAYASAN MARSUDIRINI,AE1717
20342941,TK MARSUDIRINI ST THERESIA,TK,Kec. Muntilan,Kab. Magelang,Prov. Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A04C21A8-D81B-4D38-BBC8-1DE607AE14B7,"SR PATRICE SURANI, OSF",A. Renny Harsanti,024 - 8316863,50174,yayasanmarsudirinisemarang@gmail.com,50174,9,05 Jul 1954,-,AHU-0018335.AH.01.12.TAHUN 2018,2018-10-11,YAYASAN MARSUDIRINI,AE1717
20345051,TK MARSUDIRINI COR JESU,TK,Kec. Semarang Timur,Kota Semarang,Prov. Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/78C6B475-80F2-4352-8213-51B334305F75,"SR PATRICE SURANI, OSF",A. Renny Harsanti,024 - 8316863,50174,yayasanmarsudirinisemarang@gmail.com,50174,9,05 Jul 1954,-,AHU-0018335.AH.01.12.TAHUN 2018,2018-10-11,YAYASAN MARSUDIRINI,AE1717
20345523,TK MARSUDIRINI FATIMA,TK,Kec. Semarang Utara,Kota Semarang,Prov. Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/773D7A44-C0FE-4D72-AC07-9282D90DEB68,"SR PATRICE SURANI, OSF",A. Renny Harsanti,024 - 8316863,50174,yayasanmarsudirinisemarang@gmail.com,50174,9,05 Jul 1954,-,AHU-0018335.AH.01.12.TAHUN 2018,2018-10-11,YAYASAN MARSUDIRINI,AE1717
20346755,TK MARSUDIRINI,TK,Kec. Pasarkliwon,Kota Surakarta,Prov. Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F6123299-3C7A-46CD-AA9C-3599A497AA29,"SR PATRICE SURANI, OSF",A. Renny Harsanti,024 - 8316863,50174,yayasanmarsudirinisemarang@gmail.com,50174,9,05 Jul 1954,-,AHU-0018335.AH.01.12.TAHUN 2018,2018-10-11,YAYASAN MARSUDIRINI,AE1717
20351131,TK MARSUDIRINI SANG TIMUR SALATIGA,TK,Kec. Sidorejo,Kota Salatiga,Prov. Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/23C8FEDB-2F18-4736-A6C4-CC4F800DBFF4,"SR PATRICE SURANI, OSF",A. Renny Harsanti,024 - 8316863,50174,yayasanmarsudirinisemarang@gmail.com,50174,9,05 Jul 1954,-,AHU-0018335.AH.01.12.TAHUN 2018,2018-10-11,YAYASAN MARSUDIRINI,AE1717
20402963,SD MARSUDIRINI SANTA THERESIA,SD,Kec. Kalibawang,Kab. Kulon Progo,Prov. D.I. Yogyakarta,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C005C75C-2EF5-E011-9A23-53C895E46CDE,"SR PATRICE SURANI, OSF",A. Renny Harsanti,024 - 8316863,50174,yayasanmarsudirinisemarang@gmail.com,50174,9,05 Jul 1954,-,AHU-0018335.AH.01.12.TAHUN 2018,2018-10-11,YAYASAN MARSUDIRINI,AE1717
20403144,SMAS SANTA MARIA,SMA,Kec. Gondomanan,Kota Yogyakarta,Prov. D.I. Yogyakarta,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B9A3B118-D96C-4AFA-8320-A753AF4015C7,"SR PATRICE SURANI, OSF",A. Renny Harsanti,024 - 8316863,50174,yayasanmarsudirinisemarang@gmail.com,50174,9,05 Jul 1954,-,AHU-0018335.AH.01.12.TAHUN 2018,2018-10-11,YAYASAN MARSUDIRINI,AE1717
20403228,SMP MARIA IMMACULATA MARSUDIRINI,SMP,Kec. Gondomanan,Kota Yogyakarta,Prov. D.I. Yogyakarta,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/405FEC5C-2EF5-E011-A122-410DB6B54BB2,"SR PATRICE SURANI, OSF",A. Renny Harsanti,024 - 8316863,50174,yayasanmarsudirinisemarang@gmail.com,50174,9,05 Jul 1954,-,AHU-0018335.AH.01.12.TAHUN 2018,2018-10-11,YAYASAN MARSUDIRINI,AE1717
20403404,SD MARSUDIRINI 1,SD,Kec. Gondomanan,Kota Yogyakarta,Prov. D.I. Yogyakarta,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0AFCC5C-2EF5-E011-8BCD-71293024BFD7,"SR PATRICE SURANI, OSF",A. Renny Harsanti,024 - 8316863,50174,yayasanmarsudirinisemarang@gmail.com,50174,9,05 Jul 1954,-,AHU-0018335.AH.01.12.TAHUN 2018,2018-10-11,YAYASAN MARSUDIRINI,AE1717
20403405,SD MARSUDIRINI 2,SD,Kec. Gondomanan,Kota Yogyakarta,Prov. D.I. Yogyakarta,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0F2CC5C-2EF5-E011-BE5F-455A924D81FB,"SR PATRICE SURANI, OSF",A. Renny Harsanti,024 - 8316863,50174,yayasanmarsudirinisemarang@gmail.com,50174,9,05 Jul 1954,-,AHU-0018335.AH.01.12.TAHUN 2018,2018-10-11,YAYASAN MARSUDIRINI,AE1717
20409137,TK MATER DEI MARSUDIRINI,TK,Kec. Gondomanan,Kota Yogyakarta,Prov. D.I. Yogyakarta,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DD6FA267-36FE-4EDE-B52E-BFBAF372F3C3,"SR PATRICE SURANI, OSF",A. Renny Harsanti,024 - 8316863,50174,yayasanmarsudirinisemarang@gmail.com,50174,9,05 Jul 1954,-,AHU-0018335.AH.01.12.TAHUN 2018,2018-10-11,YAYASAN MARSUDIRINI,AE1717
20409721,TK SANTA THERESIA,TK,Kec. Kalibawang,Kab. Kulon Progo,Prov. D.I. Yogyakarta,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/88F85670-12C3-4151-A7B1-1DA5F6871C01,"SR PATRICE SURANI, OSF",A. Renny Harsanti,024 - 8316863,50174,yayasanmarsudirinisemarang@gmail.com,50174,9,05 Jul 1954,-,AHU-0018335.AH.01.12.TAHUN 2018,2018-10-11,YAYASAN MARSUDIRINI,AE1717
